Sub	task	run	tsnr	fd_mean	outlier_run_Custom1
sub-138	ultimatum	02	35.924498045118526	0.6746478517105117	False
sub-138	ultimatum	01	40.426635158248246	0.658699618785004	False
sub-145	ultimatum	02	31.125542437192053	1.5683084666675449	True
sub-145	ultimatum	01	27.048649019212462	2.3475379863178354	True
sub-132	ultimatum	02	57.95161519688554	0.2913240601871419	False
sub-132	ultimatum	01	73.52354598697275	0.22973043730194226	False
sub-113	ultimatum	02	52.68692639423534	0.2688386980269758	False
sub-113	ultimatum	01	42.97809071477968	0.355607141256087	False
sub-156	ultimatum	01	41.451625088229775	0.40237141427580697	False
sub-156	ultimatum	02	51.74834848451428	0.3022020969768644	False
sub-121	ultimatum	02	97.61075216706377	0.10096755519585493	False
sub-121	ultimatum	01	100.63648282270879	0.114837820757791	False
sub-126	ultimatum	01	55.13674840936437	0.17488434479326362	False
sub-126	ultimatum	02	49.554503531428054	0.23417835919393865	False
sub-151	ultimatum	02	46.575666608288884	0.3938549695738403	False
sub-151	ultimatum	01	49.8337909206748	0.4046462446525429	False
sub-135	ultimatum	02	59.89785807207227	0.32700741328440674	False
sub-135	ultimatum	01	52.68419468100183	0.47575008754903236	False
sub-142	ultimatum	02	62.60106492834166	0.329757140638288	False
sub-142	ultimatum	01	67.0614666333422	0.3072878596651465	False
sub-107	ultimatum	01	73.00013190414757	0.09815738147851268	False
sub-107	ultimatum	02	78.3433267637156	0.10382359381447179	False
sub-109	ultimatum	01	79.93461954360828	0.19475047096550135	False
sub-109	ultimatum	02	78.78376620507333	0.23850377478097318	False
sub-131	ultimatum	02	36.92887453205185	0.5046907474333355	False
sub-131	ultimatum	01	34.76284944964573	0.8558777154671531	True
sub-110	ultimatum	02	81.26978972693905	0.08205236918145291	False
sub-110	ultimatum	01	80.59173070883844	0.08889260163628797	False
sub-128	ultimatum	02	67.91103356098756	0.3141379687520804	False
sub-128	ultimatum	01	79.55115411663428	0.3063103301814185	False
sub-122	ultimatum	02	100.95070465561002	0.1183708109961085	False
sub-122	ultimatum	01	95.11895288713276	0.12923261173867645	False
sub-155	ultimatum	02	87.45308457943611	0.1050319059345076	False
sub-155	ultimatum	01	78.80236209696159	0.08216108438870862	False
sub-158	ultimatum	01	47.24461701186374	0.22330461615221672	False
sub-158	ultimatum	02	76.18697657180019	0.12390627386659117	False
sub-152	ultimatum	02	52.15641635004431	0.40526711454875847	False
sub-152	ultimatum	01	39.68734831933398	0.5464513352762934	False
sub-125	ultimatum	02	100.58638621121645	0.12831577403194305	False
sub-125	ultimatum	01	96.21530567575246	0.10536069448960673	False
sub-117	ultimatum	02	87.77447457402013	0.14919796576065786	False
sub-117	ultimatum	01	84.62347306602169	0.1327001595089604	False
sub-141	ultimatum	02	86.23225911520422	0.23430945862191618	False
sub-141	ultimatum	01	66.59246875299141	0.2816822602807757	False
sub-136	ultimatum	01	71.34600883699022	0.18439787920764664	False
sub-136	ultimatum	02	71.48025195999071	0.2114448995536135	False
sub-104	ultimatum	01	77.96132008032873	0.09524848392439814	False
sub-104	ultimatum	02	68.82143426220864	0.12597065159184814	False
sub-143	ultimatum	01	94.99425086867996	0.20991632371049201	False
sub-143	ultimatum	02	95.5426721656695	0.24596638818921093	False
sub-134	ultimatum	01	51.69593244092539	0.2704233339123681	False
sub-134	ultimatum	02	56.84354589879513	0.2872931510624462	False
sub-149	ultimatum	01	50.779650152195245	0.4113975707533958	False
sub-149	ultimatum	02	51.89611574169248	0.5716892795002978	False
sub-106	ultimatum	02	84.57534243620466	0.2468017703744534	False
sub-106	ultimatum	01	79.73466461151838	0.19690500142202957	False
sub-150	ultimatum	01	69.22810072801076	0.18834916777067984	False
sub-150	ultimatum	02	47.3560144349467	0.27854750561082076	False
sub-127	ultimatum	01	76.68071424646769	0.18619595673467915	False
sub-127	ultimatum	02	83.65008466504514	0.1779216528895002	False
sub-115	ultimatum	01	77.1608975105919	0.19230624643278854	False
sub-115	ultimatum	02	83.97855346184224	0.19081611191929623	False
sub-118	ultimatum	02	45.33582724654116	0.410400899035244	False
sub-118	ultimatum	01	53.15541001595557	0.3284289160310969	False
sub-112	ultimatum	01	75.9457047652686	0.12596889551763346	False
sub-112	ultimatum	02	87.51636941358447	0.14381872470896528	False
