Sub	task	run	tsnr	fd_mean	outlier_run_Custom1
sub-155	trust	02	78.97103014879394	0.17477834109846177	False
sub-158	trust	05	67.67331098159775	0.17397242018667583	False
sub-158	trust	04	61.03781625488773	0.21304264255500185	False
sub-158	trust	01	71.79090780543629	0.13006545398498387	False
sub-158	trust	03	59.04818619834259	0.21785457779455883	False
sub-158	trust	02	76.19218090712093	0.1430470157090838	False
sub-152	trust	02	42.023657587124035	0.6602334650179634	True
sub-152	trust	01	31.30753077287227	1.0146492866206165	True
sub-125	trust	04	87.80026637599804	0.11337565321072837	False
sub-125	trust	05	98.68263392150402	0.1078847939900109	False
sub-125	trust	01	95.25517060048878	0.1307995328796096	False
sub-125	trust	02	87.08355654589832	0.14186395597656895	False
sub-125	trust	03	93.4470449279761	0.11492863972021787	False
sub-117	trust	04	74.4334247529041	0.15199551173881126	False
sub-117	trust	05	81.01936776563525	0.15237406912597531	False
sub-117	trust	01	80.00088194396812	0.15323353730759062	False
sub-117	trust	02	80.85900304326788	0.15862010762464934	False
sub-117	trust	03	90.35384444380179	0.15084129695474863	False
sub-141	trust	01	83.41338626481593	0.23175623625234695	False
sub-141	trust	03	80.55658557545394	0.25215439879061186	False
sub-141	trust	02	72.17445604130626	0.25644461276303043	False
sub-141	trust	04	82.31054849829525	0.24632231185549425	False
sub-136	trust	01	67.22418426722288	0.15944213703860632	False
sub-136	trust	02	66.68002051417716	0.17060844928010696	False
sub-104	trust	01	94.81287091306876	0.08467835322779357	False
sub-104	trust	02	78.56124899117276	0.1137893978934192	False
sub-104	trust	03	68.0606372236507	0.15161795143282367	False
sub-104	trust	04	69.71433253248688	0.1292599217483416	False
sub-104	trust	05	89.78233754541725	0.06420991415714043	False
sub-143	trust	03	71.9225292885676	0.2287470370138037	False
sub-143	trust	02	81.99265457689762	0.20719184954754016	False
sub-143	trust	01	83.80896962829866	0.2209414920816453	False
sub-134	trust	04	48.16965436190367	0.3417200515479474	False
sub-134	trust	05	48.33394739031792	0.33524169630287043	False
sub-134	trust	02	55.12024688627571	0.232551684166275	False
sub-134	trust	03	54.6972468146123	0.2886412383588668	False
sub-134	trust	01	47.469086050987244	0.2142106034576619	False
sub-149	trust	04	50.130960679845884	0.45725498476618914	False
sub-149	trust	01	55.5876889731735	0.36397874306274425	False
sub-149	trust	03	52.966415657429025	0.4763492594387549	False
sub-149	trust	02	61.299577238969505	0.3533100002686528	False
sub-106	trust	02	82.73811565269716	0.20583820124522587	False
sub-106	trust	03	85.86326278932393	0.23622218679624338	False
sub-106	trust	01	82.15150153869763	0.19998321527756052	False
sub-150	trust	04	44.1527706948109	0.2657153689574781	False
sub-150	trust	05	35.784172136802226	0.3445700804003057	False
sub-150	trust	01	65.79583816509694	0.20803889967482586	False
sub-150	trust	02	46.36867718026042	0.18995188599372897	False
sub-150	trust	03	56.13357755355537	0.2514760697621278	False
sub-127	trust	05	81.73127781786025	0.20039159566138856	False
sub-127	trust	04	73.8699972582981	0.2068330836414163	False
sub-127	trust	01	82.86298252642155	0.16994516218825367	False
sub-127	trust	03	86.250496563036	0.17146190612532913	False
sub-127	trust	02	79.10179288568906	0.1999510886287785	False
sub-115	trust	01	87.49664863036014	0.11915368427222102	False
sub-115	trust	02	73.57674538413994	0.17564465912939808	False
sub-115	trust	03	93.70240309648216	0.1456491786477762	False
sub-115	trust	04	79.7387405304471	0.20059393397640535	False
sub-115	trust	05	67.78505573701113	0.2394934784658893	False
sub-118	trust	02	55.613801723346114	0.3321120937116391	False
sub-118	trust	03	37.349129147827625	0.7754515357577887	True
sub-118	trust	01	85.49355004285462	0.14432605453299588	False
sub-118	trust	04	44.01398677309044	0.43825300408640316	False
sub-118	trust	05	40.19261679996271	0.5837626674818691	False
sub-112	trust	03	83.88034310680814	0.15532225637001637	False
sub-112	trust	02	87.78043503744993	0.12991564202997902	False
sub-112	trust	01	90.91601762874052	0.11799497062218757	False
sub-112	trust	05	76.02599808503874	0.19936591994049532	False
sub-112	trust	04	81.3160150272306	0.19260498567971535	False
sub-120	trust	05	37.90566552989185	0.5917885554848612	False
sub-120	trust	04	49.02682974608615	0.37451234657752513	False
sub-120	trust	03	63.61704028188251	0.1534263072711969	False
sub-120	trust	02	97.4230736643076	0.0841945055225871	False
sub-120	trust	01	104.87280180095695	0.06309765574856513	False
sub-157	trust	05	71.79429922858253	0.13717050145562398	False
sub-157	trust	04	75.6573536535725	0.16800169249003472	False
sub-157	trust	01	77.70496720005758	0.09820492244801227	False
sub-157	trust	03	70.7819997118786	0.12113370404318521	False
sub-157	trust	02	79.87934131384827	0.1075468743399435	False
sub-133	trust	04	93.13133255112916	0.26923678099206777	False
sub-133	trust	05	88.71969714399893	0.2779057194594412	False
sub-133	trust	01	79.75331044779159	0.23997754832841253	False
sub-133	trust	02	88.82405032031238	0.2652524633929067	False
sub-133	trust	03	90.20418459316716	0.24206622706009645	False
sub-144	trust	02	33.773355268640444	0.43962606042476843	False
sub-144	trust	01	45.603695241734385	0.5104409042685403	False
sub-137	trust	03	71.51820302940905	0.2964932282979413	False
sub-137	trust	02	81.32440913305618	0.23682275528811092	False
sub-137	trust	01	83.50937033258379	0.23564504333103084	False
sub-137	trust	05	58.33940397296101	0.3112934861959568	False
sub-137	trust	04	71.34942491236143	0.28082183161079755	False
sub-140	trust	03	54.269350070506334	0.3171491245195225	False
sub-140	trust	02	76.63634851039387	0.24263007917225043	False
sub-140	trust	01	63.37262578541413	0.24977357616362197	False
sub-140	trust	05	61.25054102623835	0.27586790195230343	False
sub-140	trust	04	63.162697352003306	0.3103728544083004	False
sub-105	trust	01	87.01444785948843	0.08590818003066555	False
sub-105	trust	02	109.14543232880533	0.07476845038426465	False
sub-105	trust	03	107.41166650736704	0.07882478868787539	False
sub-105	trust	04	103.25659438921139	0.09786681831110831	False
sub-105	trust	05	100.58183650532737	0.08662065470758869	False
sub-124	trust	04	75.04952571145259	0.18201045031768945	False
sub-124	trust	05	62.555764817632735	0.22810498318460878	False
sub-124	trust	01	80.13443930400535	0.12925190901791664	False
sub-124	trust	02	78.09855070989579	0.15037676981515552	False
sub-124	trust	03	99.1611983673647	0.12086500211782611	False
sub-153	trust	03	56.83548821252771	0.2298151230241326	False
sub-153	trust	02	69.95789030799642	0.14917946318148725	False
sub-153	trust	01	78.50873715057969	0.16987481494783513	False
sub-153	trust	05	62.66947891470045	0.25624095463279856	False
sub-153	trust	04	53.77307840040885	0.24632813635171627	False
sub-159	trust	04	93.81114684639033	0.11363486971310892	False
sub-159	trust	05	89.22822912642732	0.1280148823621872	False
sub-159	trust	02	94.91673577507026	0.12371699593510047	False
sub-159	trust	03	77.55825722427107	0.13516164003641595	False
sub-159	trust	01	74.20483346213587	0.13641329356636725	False
sub-116	trust	01	65.19951551081613	0.20419716282277958	False
sub-116	trust	03	45.4927651474718	0.2721713090859507	False
sub-116	trust	02	50.250567032489926	0.21112979509394453	False
sub-116	trust	05	40.97363805770874	0.35780401013216107	False
sub-116	trust	04	47.16615616634954	0.3093276985518783	False
sub-111	trust	04	38.368726332322694	0.4948438463953217	False
sub-111	trust	05	58.59290356980637	0.3609141262204612	False
sub-111	trust	02	56.369269631337374	0.30428590981210385	False
sub-111	trust	03	57.462815088336356	0.2812370787536408	False
sub-111	trust	01	48.17701625172049	0.4416534024596283	False
sub-154	trust	02	86.72109255613759	0.1794541441593462	False
sub-154	trust	01	65.8853126532631	0.18693543916532143	False
sub-129	trust	01	45.72172145359218	0.5568739145201018	False
sub-129	trust	03	42.60221878392622	0.6477169233531823	True
sub-129	trust	02	45.06670977012254	0.5613850186891892	False
sub-129	trust	05	38.332660288433544	0.6552492354293764	True
sub-129	trust	04	41.81434863503091	0.7312899238315262	True
sub-108	trust	02	87.55531088262796	0.09931794133066857	False
sub-108	trust	03	69.46069445181638	0.10423576189535852	False
sub-108	trust	01	84.05776409292594	0.09802214394111826	False
sub-108	trust	04	82.0824378838297	0.12670915043929068	False
sub-108	trust	05	74.76061372528784	0.1528724969369537	False
sub-147	trust	05	67.81621960026678	0.2975870896137633	False
sub-147	trust	04	75.98452822305262	0.3025819031325538	False
sub-147	trust	01	68.4421757318778	0.23379107701890417	False
sub-147	trust	03	62.03023426432628	0.31151666903034	False
sub-147	trust	02	75.61415603617206	0.22725481368019188	False
sub-130	trust	01	39.864244896918535	0.448756007185177	False
sub-130	trust	03	35.83595233387314	0.49590267440352653	False
sub-130	trust	02	56.37809996190481	0.37636117839144667	False
sub-130	trust	05	46.22884233901277	0.4102299002673151	False
sub-130	trust	04	45.11834408575669	0.46097600240777786	False
