"subjID","Social_full","Nonsocial_full","Soc_Nonsoc_diff"
"sub-10317",6.74952315834381,7.39452577937107,-0.645002621027253
"sub-10402",23.4072217472173,10.4011154724403,13.006106274777
"sub-10418",6.66989869858715,7.30232999422662,-0.632431295639469
"sub-10486",6.74952315834381,13.8210658373134,-7.07154267896964
"sub-10529",13.465105303433,18.3221703627187,-4.85706505928569
"sub-10541",-5.13567487506711,7.42613279013416,-12.5618076652013
"sub-10559",29.2855513396153,36.5965462524255,-7.31099491281016
"sub-10572",6.59245199516002,7.30232999422662,-0.709877999066599
"sub-10581",13.1800735249814,12.5553902088649,0.624683316116506
"sub-10585",23.9676876930151,28.2607479894378,-4.29306029642268
"sub-10589",28.4718873592065,17.9183296460237,10.5535577131827
"sub-10590",24.3192613935261,32.5641192613296,-8.24485786780355
"sub-10596",29.0940102621168,19.8438405502558,9.25016971186099
"sub-10606",28.7254790273447,33.3826595267508,-4.65718049940612
"sub-10608",13.0960939204492,30.6920807509849,-17.5959868305357
"sub-10636",33.8784562151051,29.7872461993755,4.09121001572962
"sub-10638",9.20827801516326,5.89735880219877,3.31091921296449
"sub-10640",38.5332648904968,38.7417863265453,-0.208521436048528
"sub-10642",13.4207846369371,19.0112220666192,-5.5904374296821
"sub-10644",11.2566756931874,18.0866155672568,-6.8299398740694
"sub-10647",7.51525582032596,5.89735880219876,1.61789701812721
"sub-10649",5.46685655277548,13.9630985554678,-8.49624200269232
"sub-10652",14.0777495849745,25.1998106762029,-11.1220610912284
"sub-10656",5.29527376747631,7.80087007204382,-2.50559630456751
"sub-10657",22.8418557008009,22.4779932315963,0.36386246920457
"sub-10659",11.020303105902,8.21089074054421,2.80941236535775
"sub-10661",38.3092882298543,41.668554901464,-3.35926667160962
"sub-10663",24.8050594831652,38.596549427194,-13.7914899440288
"sub-10673",21.8119660897776,34.8310141365853,-13.0190480468077
"sub-10674",5.35019183213521,5.80775546514843,-0.457563633013219
"sub-10677",30.4907564330707,28.0247859876633,2.46597044540734
"sub-10685",24.1383966081801,41.668554901464,-17.5301582932838
