subjID	offer	accept	response_time	human	ingroup	block_fair
sub-104	7	1	1.728010	1	0	1
sub-104	9	1	1.657320	1	0	1
sub-104	2	1	1.637250	1	0	1
sub-104	7	1	1.433270	1	0	1
sub-104	6	1	1.696890	1	0	1
sub-104	7	1	1.410590	1	0	1
sub-104	7	1	1.306980	1	0	1
sub-104	7	1	1.295190	1	0	0
sub-104	3	1	1.359890	1	0	0
sub-104	3	1	1.322310	1	0	0
sub-104	4	1	1.320220	1	0	0
sub-104	1	1	1.300580	1	0	0
sub-104	4	1	1.397560	1	0	0
sub-104	5	1	1.327210	1	0	0
sub-104	4	1	1.506240	1	0	0
sub-104	1	1	2.676560	1	1	0
sub-104	4	1	1.471150	1	1	0
sub-104	7	1	1.535070	1	1	0
sub-104	3	1	1.314320	1	1	0
sub-104	2	1	1.107700	1	1	0
sub-104	4	1	1.305290	1	1	0
sub-104	2	1	1.286060	1	1	0
sub-104	6	1	1.315720	1	1	0
sub-104	10	1	1.031870	1	1	0
sub-104	2	1	1.376820	1	1	0
sub-104	3	1	1.289960	1	1	0
sub-104	3	1	1.471440	1	1	0
sub-104	1	1	1.319510	1	1	0
sub-104	6	1	1.382980	1	1	0
sub-104	3	1	1.361540	1	1	0
sub-104	1	1	1.341220	1	1	0
sub-104	6	1	2.184730	1	1	1
sub-104	9	1	1.528530	1	1	1
sub-104	7	1	1.305510	1	1	1
sub-104	10	1	1.017880	1	1	1
sub-104	7	1	1.549630	1	1	1
sub-104	10	1	1.379220	1	1	1
sub-104	7	1	1.377930	1	1	1
sub-104	2	1	1.024330	1	1	1
sub-104	2	1	1.322420	1	0	1
sub-104	7	1	1.267840	1	0	1
sub-104	10	1	1.314970	1	0	1
sub-104	7	1	1.311250	1	0	1
sub-104	5	1	1.273700	1	0	1
sub-104	8	1	1.335790	1	0	1
sub-104	8	1	1.331550	1	0	1
sub-104	10	1	1.244130	1	0	1
sub-104	10	1	1.329850	1	1	1
sub-104	8	1	1.409940	1	1	1
sub-104	6	1	1.422660	1	1	1
sub-104	7	1	1.435930	1	1	1
sub-104	3	1	1.364670	1	1	1
sub-104	7	1	1.544490	1	1	1
sub-104	8	1	1.571520	1	1	1
sub-104	9	1	1.434360	1	1	1
sub-104	4	1	1.518410	1	0	0
sub-104	3	1	1.297390	1	0	0
sub-104	6	1	1.026570	1	0	0
sub-104	4	1	1.340860	1	0	0
sub-104	9	1	1.353850	1	0	0
sub-104	4	1	1.333850	1	0	0
sub-104	1	1	1.364380	1	0	0
sub-104	3	1	1.310450	1	0	0
sub-104	7	1	1.363350	1	0	1
sub-104	7	1	1.376590	1	0	1
sub-104	4	1	1.405670	1	0	1
sub-104	10	1	1.501020	1	0	1
sub-104	5	1	1.329990	1	0	1
sub-104	8	1	1.308840	1	0	1
sub-104	8	1	1.472560	1	0	1
sub-104	9	1	1.334200	1	0	1
sub-104	7	1	1.370360	1	1	1
sub-104	9	1	1.434090	1	1	1
sub-104	10	1	1.331880	1	1	1
sub-104	5	1	1.527970	1	1	1
sub-104	3	1	2.691940	1	1	1
sub-104	7	1	2.822030	1	1	1
sub-104	8	1	1.865380	1	1	1
sub-104	9	1	1.309730	1	1	1
sub-104	10	1	1.326430	1	1	0
sub-104	2	1	1.405030	1	1	0
sub-104	2	1	1.317860	1	1	0
sub-104	4	1	1.298000	1	1	0
sub-104	2	1	1.277120	1	1	0
sub-104	6	1	1.323370	1	1	0
sub-104	2	1	1.735700	1	1	0
sub-104	4	1	1.266410	1	1	0
sub-104	2	1	1.351170	1	0	0
sub-104	6	1	1.398110	1	0	0
sub-104	2	1	1.362530	1	0	0
sub-104	2	1	1.325850	1	0	0
sub-104	2	1	1.320560	1	0	0
sub-104	2	1	1.319110	1	0	0
sub-104	4	1	1.462870	1	0	0
sub-104	10	1	1.309770	1	0	0
sub-110	3	0	1.186540	1	0	0
sub-110	5	1	1.028120	1	0	0
sub-110	9	1	1.016950	1	0	0
sub-110	2	0	1.023830	1	0	0
sub-110	1	0	1.030950	1	0	0
sub-110	2	1	1.017340	1	0	0
sub-110	1	0	1.021180	1	0	0
sub-110	3	0	1.030610	1	0	0
sub-110	10	1	1.032340	1	0	1
sub-110	3	0	1.022350	1	0	1
sub-110	9	1	1.031510	1	0	1
sub-110	9	1	1.022340	1	0	1
sub-110	7	1	1.026860	1	0	1
sub-110	9	1	1.032260	1	0	1
sub-110	6	1	1.021870	1	0	1
sub-110	9	1	1.028890	1	0	1
sub-110	8	1	1.022620	1	1	1
sub-110	9	1	1.020020	1	1	1
sub-110	8	1	1.059270	1	1	1
sub-110	8	1	1.031260	1	1	1
sub-110	3	0	1.018960	1	1	1
sub-110	5	1	1.026710	1	1	1
sub-110	8	1	1.032450	1	1	1
sub-110	7	1	1.019850	1	1	1
sub-110	5	1	1.064620	1	0	1
sub-110	7	1	1.022140	1	0	1
sub-110	9	1	1.029750	1	0	1
sub-110	7	1	1.018350	1	0	1
sub-110	9	1	1.024970	1	0	1
sub-110	10	1	1.032900	1	0	1
sub-110	2	0	1.020870	1	0	1
sub-110	10	1	1.027670	1	0	1
sub-110	5	1	1.016660	1	1	1
sub-110	8	1	1.022520	1	1	1
sub-110	7	1	1.029140	1	1	1
sub-110	7	1	1.031930	1	1	1
sub-110	8	1	1.021790	1	1	1
sub-110	9	1	1.028500	1	1	1
sub-110	2	0	1.017970	1	1	1
sub-110	7	1	1.024470	1	1	1
sub-110	4	0	1.021250	1	1	0
sub-110	6	1	1.029780	1	1	0
sub-110	1	0	1.030890	1	1	0
sub-110	3	0	1.020290	1	1	0
sub-110	3	0	1.028670	1	1	0
sub-110	8	1	1.019000	1	1	0
sub-110	4	0	1.023020	1	1	0
sub-110	4	0	1.031280	1	1	0
sub-110	6	1	1.062740	1	0	0
sub-110	2	0	1.021430	1	0	0
sub-110	7	1	1.028130	1	0	0
sub-110	1	0	1.033420	1	0	0
sub-110	3	0	1.023510	1	0	0
sub-110	1	0	1.028920	1	0	0
sub-110	4	1	1.020660	1	0	0
sub-110	3	1	1.027410	1	0	0
sub-110	3	1	1.018130	1	0	1
sub-110	7	1	1.026550	1	0	1
sub-110	7	1	1.032980	1	0	1
sub-110	7	1	1.023720	1	0	1
sub-110	10	1	1.030830	1	0	1
sub-110	5	0	1.020000	1	0	1
sub-110	8	1	1.027380	1	0	1
sub-110	9	1	1.030210	1	0	1
sub-110	10	1	1.023780	1	1	0
sub-110	5	1	1.031510	1	1	0
sub-110	3	0	1.018270	1	1	0
sub-110	4	1	1.020750	1	1	0
sub-110	3	0	1.180800	1	1	0
sub-110	1	0	1.020310	1	1	0
sub-110	1	0	1.028140	1	1	0
sub-110	4	0	1.017190	1	1	0
sub-110	2	1	1.045420	1	0	0
sub-110	4	1	1.019010	1	0	0
sub-110	3	0	1.028970	1	0	0
sub-110	2	0	1.033640	1	0	0
sub-110	2	0	1.019940	1	0	0
sub-110	10	1	1.027910	1	0	0
sub-110	6	1	1.033050	1	0	0
sub-110	2	0	1.024180	1	0	0
sub-110	10	1	1.021440	1	1	1
sub-110	10	1	1.018220	1	1	1
sub-110	6	1	1.027230	1	1	1
sub-110	10	1	1.032770	1	1	1
sub-110	8	1	1.020730	1	1	1
sub-110	3	0	1.025160	1	1	1
sub-110	8	1	1.032650	1	1	1
sub-110	7	1	1.022030	1	1	1
sub-110	1	0	1.029880	1	1	0
sub-110	1	0	1.019210	1	1	0
sub-110	1	0	1.024830	1	1	0
sub-110	2	1	1.029430	1	1	0
sub-110	1	0	1.021000	1	1	0
sub-110	9	1	1.025340	1	1	0
sub-110	4	0	1.032700	1	1	0
sub-110	6	1	1.022700	1	1	0
sub-105	2	0	2.625830	1	0	0
sub-105	2	0	2.244740	1	0	0
sub-105	2	0	2.497530	1	0	0
sub-105	6	1	1.618420	1	0	0
sub-105	9	1	1.480540	1	0	0
sub-105	4	1	1.555440	1	0	0
sub-105	2	0	1.473260	1	0	0
sub-105	2	0	1.531660	1	0	0
sub-105	9	1	1.790630	1	0	1
sub-105	7	1	1.637090	1	0	1
sub-105	4	1	1.801310	1	0	1
sub-105	7	1	1.519220	1	0	1
sub-105	8	1	1.473830	1	0	1
sub-105	8	1	1.464620	1	0	1
sub-105	9	1	1.472780	1	0	1
sub-105	5	1	1.878180	1	0	1
sub-105	7	1	1.674900	1	1	1
sub-105	9	1	1.521650	1	1	1
sub-105	2	0	1.520150	1	1	1
sub-105	8	1	1.459530	1	1	1
sub-105	9	1	1.505550	1	1	1
sub-105	9	1	1.592050	1	1	1
sub-105	6	1	1.611240	1	1	1
sub-105	8	1	1.749250	1	1	1
sub-105	10	1	1.593140	1	1	1
sub-105	6	0	2.256380	1	1	1
sub-105	9	1	1.466470	1	1	1
sub-105	3	0	1.435220	1	1	1
sub-105	7	1	1.497310	1	1	1
sub-105	9	1	1.588050	1	1	1
sub-105	8	1	1.976270	1	1	1
sub-105	7	1	1.596020	1	1	1
sub-105	2	0	2.190170	1	1	0
sub-105	2	1	1.656130	1	1	0
sub-105	3	1	1.715190	1	1	0
sub-105	6	1	1.512970	1	1	0
sub-105	3	0	1.520790	1	1	0
sub-105	4	0	1.476390	1	1	0
sub-105	10	1	1.439650	1	1	0
sub-105	4	0	1.488550	1	1	0
sub-105	9	1	2.034290	1	0	1
sub-105	4	1	1.584830	1	0	1
sub-105	10	1	1.458230	1	0	1
sub-105	5	1	2.118200	1	0	1
sub-105	9	1	1.450670	1	0	1
sub-105	10	1	1.494160	1	0	1
sub-105	8	1	1.496190	1	0	1
sub-105	9	1	1.434420	1	0	1
sub-105	1	0	1.521870	1	0	0
sub-105	5	1	1.775110	1	0	0
sub-105	8	1	1.419590	1	0	0
sub-105	2	0	1.519490	1	0	0
sub-105	4	0	2.801090	1	0	0
sub-105	2	1	2.992590	1	0	0
sub-105	1	0	1.419960	1	0	0
sub-105	2	0	1.371200	1	0	0
sub-105	1	0	1.550480	1	1	0
sub-105	4	1	1.550320	1	1	0
sub-105	1	0	1.457910	1	1	0
sub-105	2	0	1.489770	1	1	0
sub-105	5	1	1.460710	1	1	0
sub-105	8	1	1.818880	1	1	0
sub-105	2	0	1.450500	1	1	0
sub-105	2	0	1.431720	1	1	0
sub-105	8	1	1.551470	1	1	1
sub-105	7	1	1.503940	1	1	1
sub-105	8	1	1.415700	1	1	1
sub-105	7	1	1.550230	1	1	1
sub-105	9	1	1.583730	1	1	1
sub-105	9	1	1.945860	1	1	1
sub-105	3	0	1.734880	1	1	1
sub-105	6	1	1.582070	1	1	1
sub-105	9	1	1.712100	1	0	1
sub-105	3	1	1.936340	1	0	1
sub-105	10	1	1.468410	1	0	1
sub-105	7	1	1.429010	1	0	1
sub-105	10	1	1.462860	1	0	1
sub-105	9	1	1.443910	1	0	1
sub-105	5	1	1.580910	1	0	1
sub-105	7	1	1.448260	1	0	1
sub-105	8	1	1.728390	1	0	0
sub-105	4	1	1.975570	1	0	0
sub-105	1	0	1.414980	1	0	0
sub-105	3	1	2.233360	1	0	0
sub-105	1	0	1.597770	1	0	0
sub-105	4	1	2.187860	1	0	0
sub-105	4	1	1.960180	1	0	0
sub-105	5	1	1.489380	1	0	0
sub-105	4	1	2.114840	1	1	0
sub-105	2	0	1.568490	1	1	0
sub-105	3	1	1.505100	1	1	0
sub-105	1	0	1.914860	1	1	0
sub-105	7	1	1.473470	1	1	0
sub-105	3	0	1.458720	1	1	0
sub-105	4	1	1.391840	1	1	0
sub-105	6	1	1.451750	1	1	0
sub-108	5	1	1.752400	1	1	1
sub-108	2	0	1.685280	1	1	1
sub-108	7	1	1.402060	1	1	1
sub-108	7	1	1.486050	1	1	1
sub-108	9	1	1.452150	1	1	1
sub-108	10	1	1.467620	1	1	1
sub-108	8	1	1.568050	1	1	1
sub-108	7	1	1.432220	1	1	1
sub-108	7	1	1.496640	1	0	1
sub-108	10	1	1.387930	1	0	1
sub-108	10	1	1.373600	1	0	1
sub-108	9	1	1.405120	1	0	1
sub-108	6	1	1.489100	1	0	1
sub-108	1	0	1.471250	1	0	1
sub-108	10	1	1.370500	1	0	1
sub-108	10	1	1.437150	1	0	1
sub-108	3	0	1.583940	1	1	0
sub-108	3	0	1.299700	1	1	0
sub-108	1	0	1.284340	1	1	0
sub-108	3	1	1.368070	1	1	0
sub-108	3	1	1.602130	1	1	0
sub-108	8	1	1.249130	1	1	0
sub-108	6	1	1.029400	1	1	0
sub-108	1	0	1.413190	1	1	0
sub-108	10	1	1.025490	1	1	0
sub-108	5	1	1.059840	1	1	0
sub-108	4	1	1.023170	1	1	0
sub-108	4	1	1.033350	1	1	0
sub-108	4	1	1.021800	1	1	0
sub-108	2	0	1.020750	1	1	0
sub-108	2	0	1.017760	1	1	0
sub-108	3	0	1.018090	1	1	0
sub-108	3	0	1.029440	1	0	0
sub-108	4	0	1.029350	1	0	0
sub-108	4	0	1.030110	1	0	0
sub-108	6	0	1.028860	1	0	0
sub-108	4	0	1.027070	1	0	0
sub-108	4	1	1.025800	1	0	0
sub-108	9	1	1.030260	1	0	0
sub-108	4	0	1.025390	1	0	0
sub-108	2	0	1.030040	1	1	0
sub-108	3	0	1.019550	1	1	0
sub-108	3	0	1.030690	1	1	0
sub-108	9	1	1.017350	1	1	0
sub-108	2	0	1.025680	1	1	0
sub-108	1	1	1.033040	1	1	0
sub-108	1	0	1.033060	1	1	0
sub-108	6	1	1.018060	1	1	0
sub-108	2	0	1.017040	1	0	0
sub-108	2	0	1.025150	1	0	0
sub-108	1	0	1.025690	1	0	0
sub-108	4	0	1.023560	1	0	0
sub-108	10	1	1.022260	1	0	0
sub-108	6	1	1.022150	1	0	0
sub-108	1	0	1.027260	1	0	0
sub-108	3	0	1.019100	1	0	0
sub-108	8	1	1.029150	1	0	1
sub-108	9	1	1.028580	1	0	1
sub-108	9	1	1.028640	1	0	1
sub-108	10	1	1.029370	1	0	1
sub-108	8	1	1.023100	1	0	1
sub-108	10	1	1.028860	1	0	1
sub-108	4	0	1.028940	1	0	1
sub-108	6	1	1.025260	1	0	1
sub-108	10	1	1.024980	1	1	1
sub-108	10	1	1.029380	1	1	1
sub-108	9	1	1.026050	1	1	1
sub-108	3	0	1.028500	1	1	1
sub-108	10	1	1.027750	1	1	1
sub-108	10	1	1.026310	1	1	1
sub-108	5	1	1.020210	1	1	1
sub-108	8	1	1.024980	1	1	1
sub-108	8	1	1.018320	1	0	1
sub-108	6	1	1.030240	1	0	1
sub-108	7	1	1.021930	1	0	1
sub-108	7	1	1.021400	1	0	1
sub-108	10	1	1.021500	1	0	1
sub-108	7	1	1.021130	1	0	1
sub-108	7	1	1.020140	1	0	1
sub-108	1	0	1.018600	1	0	1
sub-108	3	0	1.022480	1	0	0
sub-108	8	1	1.022350	1	0	0
sub-108	4	0	1.020970	1	0	0
sub-108	1	0	1.018250	1	0	0
sub-108	4	0	1.024860	1	0	0
sub-108	4	0	1.017360	1	0	0
sub-108	1	0	1.032050	1	0	0
sub-108	5	1	1.031670	1	0	0
sub-108	8	1	1.032430	1	1	1
sub-108	9	0	1.021910	1	1	1
sub-108	8	1	1.022540	1	1	1
sub-108	9	1	1.021420	1	1	1
sub-108	2	1	1.020130	1	1	1
sub-108	7	1	1.019500	1	1	1
sub-108	6	1	1.032560	1	1	1
sub-108	10	1	1.020040	1	1	1
sub-107	9	1	2.171500	1	0	1
sub-107	9	1	2.081230	1	0	1
sub-107	10	1	1.855830	1	0	1
sub-107	6	0	1.394800	1	0	1
sub-107	9	1	1.552910	1	0	1
sub-107	3	0	1.374270	1	0	1
sub-107	8	1	1.799240	1	0	1
sub-107	8	1	1.794830	1	0	1
sub-107	4	0	1.903560	1	0	0
sub-107	2	0	1.473410	1	0	0
sub-107	4	0	2.499110	1	0	0
sub-107	2	0	1.287040	1	0	0
sub-107	1	0	1.278130	1	0	0
sub-107	8	1	1.316850	1	0	0
sub-107	4	0	1.606960	1	0	0
sub-107	5	0	1.380390	1	0	0
sub-107	3	0	2.215140	1	1	0
sub-107	2	0	1.452500	1	1	0
sub-107	1	0	1.231010	1	1	0
sub-107	4	1	1.320500	1	1	0
sub-107	4	1	1.242470	1	1	0
sub-107	6	1	1.258160	1	1	0
sub-107	7	1	1.340140	1	1	0
sub-107	2	0	1.236450	1	1	0
sub-107	8	1	1.329330	1	1	1
sub-107	2	0	2.018910	1	1	1
sub-107	7	1	1.274150	1	1	1
sub-107	7	1	1.346870	1	1	1
sub-107	9	1	2.186180	1	1	1
sub-107	8	1	1.923870	1	1	1
sub-107	6	0	2.646900	1	1	1
sub-107	9	1	1.333260	1	1	1
sub-107	3	0	1.379920	1	1	0
sub-107	2	0	1.300380	1	1	0
sub-107	1	0	1.540180	1	1	0
sub-107	5	1	1.746540	1	1	0
sub-107	2	0	1.244440	1	1	0
sub-107	2	0	1.261510	1	1	0
sub-107	9	1	1.299390	1	1	0
sub-107	4	1	2.822640	1	1	0
sub-107	2	0	1.351590	1	0	0
sub-107	2	0	1.308130	1	0	0
sub-107	4	1	1.615760	1	0	0
sub-107	9	1	1.253060	1	0	0
sub-107	1	0	1.439000	1	0	0
sub-107	5	1	2.382800	1	0	0
sub-107	2	0	1.170270	1	0	0
sub-107	3	0	1.305080	1	0	0
sub-107	10	1	1.349700	1	0	1
sub-107	7	1	1.982930	1	0	1
sub-107	10	1	1.163520	1	0	1
sub-107	5	1	1.876620	1	0	1
sub-107	7	1	1.613940	1	0	1
sub-107	9	1	1.297740	1	0	1
sub-107	7	1	1.777800	1	0	1
sub-107	4	0	2.532940	1	1	1
sub-107	8	1	1.279460	1	1	1
sub-107	7	1	1.150930	1	1	1
sub-107	7	1	1.283710	1	1	1
sub-107	10	1	1.297130	1	1	1
sub-107	5	0	1.570100	1	1	1
sub-107	8	1	1.309240	1	1	1
sub-107	9	1	1.314110	1	1	1
sub-107	2	0	1.827330	1	0	1
sub-107	8	1	1.099720	1	0	1
sub-107	5	0	1.255360	1	0	1
sub-107	10	1	1.082050	1	0	1
sub-107	10	1	1.288100	1	0	1
sub-107	8	0	1.462860	1	0	1
sub-107	9	1	1.501440	1	0	1
sub-107	8	1	1.292420	1	0	1
sub-107	6	0	1.694640	1	0	0
sub-107	4	0	1.032290	1	0	0
sub-107	3	0	1.189060	1	0	0
sub-107	9	1	1.293480	1	0	0
sub-107	3	0	1.033010	1	0	0
sub-107	1	0	1.499980	1	0	0
sub-107	1	0	1.028830	1	0	0
sub-107	3	0	1.317290	1	0	0
sub-107	10	1	1.360670	1	1	1
sub-107	6	1	1.578450	1	1	1
sub-107	8	1	1.311990	1	1	1
sub-107	9	1	1.032080	1	1	1
sub-107	10	1	1.269410	1	1	1
sub-107	10	1	1.360560	1	1	1
sub-107	9	1	1.268080	1	1	1
sub-107	1	0	1.808480	1	1	1
sub-107	6	1	1.198200	1	1	0
sub-107	1	0	1.017660	1	1	0
sub-107	1	0	1.477290	1	1	0
sub-107	4	1	1.718510	1	1	0
sub-107	1	0	1.024600	1	1	0
sub-107	3	0	1.791090	1	1	0
sub-107	8	1	1.220750	1	1	0
sub-111	1	0	2.647550	1	1	1
sub-111	7	0	2.788990	1	1	1
sub-111	6	0	2.668910	1	1	1
sub-111	7	1	2.167510	1	1	1
sub-111	9	1	2.110250	1	1	1
sub-111	8	1	1.593650	1	1	1
sub-111	9	1	1.801730	1	1	1
sub-111	10	1	1.321740	1	1	1
sub-111	6	0	2.673110	1	0	1
sub-111	9	1	1.408570	1	0	1
sub-111	7	1	1.063600	1	0	1
sub-111	7	1	1.052930	1	0	1
sub-111	7	1	1.229720	1	0	1
sub-111	9	1	1.203030	1	0	1
sub-111	1	0	1.267720	1	0	1
sub-111	2	0	1.454540	1	0	0
sub-111	3	0	1.031750	1	0	0
sub-111	2	0	1.033100	1	0	0
sub-111	3	1	1.207080	1	0	0
sub-111	2	0	1.030940	1	0	0
sub-111	6	1	1.030640	1	0	0
sub-111	2	0	1.030500	1	0	0
sub-111	8	1	1.304390	1	0	0
sub-111	1	0	1.307750	1	1	0
sub-111	4	0	1.021980	1	1	0
sub-111	1	0	1.023090	1	1	0
sub-111	8	1	1.028740	1	1	0
sub-111	3	0	1.022020	1	1	0
sub-111	4	0	1.018770	1	1	0
sub-111	2	0	1.032240	1	1	0
sub-111	5	0	1.218580	1	1	0
sub-111	5	1	2.332120	1	0	0
sub-111	1	0	1.024800	1	0	0
sub-111	8	1	1.025090	1	0	0
sub-111	1	0	1.033170	1	0	0
sub-111	2	0	1.025620	1	0	0
sub-111	1	0	1.031540	1	0	0
sub-111	3	1	1.018260	1	0	0
