exitflag,negLL,norm0,alpha0,alpha_i,epsilon0,epsilon_i,tau0,tau_i
1,2.7844316242841,5.48897991790087,0.591255222073983,9.99999905864887,0.973523711074939,5.20867415747048e-10,5.76554903980591,1.25707170132352
1,3.00433738060987,5.42495166097222,4.51378803227945,9.99999958617759,0.268154439233433,8.25375293683237e-10,8.55058047972845,0.786863216182462
1,2.77259690166201,5.93278604380054,7.28249159083783,5.36028771305802,0.751428286407494,2.42184320146989e-08,1.39323114910357,2.81157439273746
1,9.83419368302946,3.47550933480127,0.0307194264213191,9.99999887492621,0.647705667287411,0.0703745703189509,5.37481286448554,0.399068079336491
1,2.7725887871275,5.63979833561426,4.24813795755586,7.8149622006796,0.693420468250011,1.5130338588332e-10,9.97972828510097,3.59952334332786
1,6.48187975921407,4.56642143778212,5.0616513441314,9.9999987743895,0.710781544922852,0.0486003306555725,4.98590238694353,0.458782197458789
1,4.66077549937827,5.16123194905255,9.11771098561642,9.99999955073422,0.725879442620616,0.037782940572896,8.98592217236819,0.525851543705118
1,5.32674814883488,4.89139517769143,9.1482894539188,9.99999852617536,0.174820721302491,0.0474671443176304,5.425748041787,0.506463409248477
1,5.6463753702528,4.80537983849427,6.37553607313488,9.99999860384425,0.837485130882036,0.0494085308102544,0.210838793311758,0.495991617902058
1,7.00054962101968,4.44817142666436,5.22875587686113,9.99999993807638,0.20109785642761,0.0506387767749957,5.24393674811636,0.440301091162704
2,5.86274969767666,4.7489259981638,2.36623706751846,9.98657567348999,0.144419219901065,0.0476209266073501,8.8783244749072,0.482591991977507
1,5.39040104041662,4.87335503566595,6.51724090483021,9.99999970955088,0.14844464525344,0.0478968791941096,6.34137751210495,0.504544831623431
1,2.77259690077621,5.85517193134409,1.07199457598459,5.84677907349505,0.382274999357892,2.46808519583299e-08,4.51116852677536,2.75911481205502
1,5.29450327133821,4.90073174497747,7.03461615505842,9.99999851411553,0.679968189728128,0.0472382393941954,5.82948149067416,0.507392510634731
1,9.83843035509039,3.47408562812351,4.39872719023012,9.99999977494109,0.554266689943426,0.0703944159792406,4.77950926781417,0.39902073060922
1,9.3051238887858,3.69598661915437,4.17683888350886,9.99999875354033,0.570504878420187,0.0673920398047941,7.0138474883678,0.400615137556601
2,2.77259697647586,6.30188904830831,2.72989567469503,3.84057418267234,0.438235699343762,1.94133025972635e-08,4.16910852242967,3.50696763409941
1,5.32371853007759,4.89226650249714,1.21930438829555,9.99999970474091,0.768354047717159,0.0474459787323863,5.93492735449579,0.506551980356284
1,7.06108548273124,4.43540747390261,7.86085201796624,9.99999975125747,0.140885754950825,0.0508597951669306,5.96384407646299,0.438153762801707
1,41.4465317329163,4.77284854416032,7.17398208365876,8.96790305661123,0.00215235492772148,0.0105098886972871,8.27415593167611,7.81527896132363
1,2.77259036617033,6.13058638500326,5.22128887475207,4.42248403855506,0.740269661184828,3.94065339386342e-09,3.04517987757292,3.45578185269168
2,11.0464746019878,3.16548270955094,1.15340204010721,9.93865362546899,0.800419069207926,0.0763344862121091,7.60595140705306,0.374613313787521
1,41.4466222015164,4.50489672462362,9.23742915644543,9.99929962070281,0.0145810149903948,0.000576734651803762,9.45745617450141,9.99662992129801
1,2.7725890504804,5.65562184058257,3.94833405979358,7.62634854926992,0.813874078247212,8.41868255191726e-10,4.59059187840484,3.23520441937867
1,3.44409547789266,5.34140709482892,2.5054412093519,9.99996111944709,0.8581514892197,1.22299600033821e-07,7.98958784282469,0.626318091141404
1,3.7382151603749,5.29279812296862,6.01981508054873,9.9999995936389,0.115121163550385,1.58100911015034e-09,4.70820039437118,0.573849430927385
1,7.54996787725421,4.4320114141224,4.67132802868859,9.99999870467925,0.121745771455138,0.018849683839293,7.16713442176737,0.417351074866953
1,4.89396078901251,5.03806436433901,2.43033259416868,9.99999964951021,0.203990260597035,0.0454990253760465,5.86795727503197,0.523232733302686
1,9.9612086297505,3.43438058847714,3.36583523869712,9.99999977676757,0.834189962481315,0.070952505958623,8.25296523116924,0.397454051977583
1,6.39188066091813,4.71158283771505,2.09064412003387,9.9999983652016,0.344639426324846,0.0103408492076975,0.0223868213956386,0.439402814944914
1,2.77258905040394,5.6033279065964,4.00918012334244,8.28736733346772,0.364224343135512,8.41487402264987e-10,0.494622413823576,3.23669543326882
1,7.66172243509142,4.31866997378575,1.19895944692824,9.99999858969686,0.871224905737413,0.0610496914668617,0.758705882729489,0.429900045077628
2,12.9559511309486,2.77413807858375,9.49982894155889,9.88514637999015,0.0232030336423965,0.0834219762401701,1.9834604143089,0.321640548126128
1,4.74714375615813,5.11117142330029,5.83935803390893,9.99999799534943,0.602833367913257,0.0419323482589964,2.83695866002833,0.526503318396946
1,4.91018293533466,5.03081955969674,0.949959484473192,9.999998270338,0.135744495006409,0.0457782450214447,7.18513492212513,0.522724132456615
1,2.77258880414515,5.55651053904458,3.96902652280958,8.984555583463,0.411220169415392,1.95967038220141e-10,5.61180752652067,3.47354065070785
1,8.99200171457685,3.90451678673005,8.8516552867098,9.99999857673543,0.155259820336373,0.0645989417269778,3.68525005626943,0.396095941316675
1,2.77258880643657,6.74131596447183,6.72487276636126,2.87139157886066,0.597926098140856,1.25031810884488e-10,4.91098244215127,5.44368576304584
2,6.07035797689733,4.68491699992072,5.62704375171991,9.93702502533504,0.851109111628986,0.0479328593475954,3.99989069081276,0.476092336100018
1,2.772595263494,5.57680064526553,9.76871374935117,8.66850635038583,0.364297375820358,1.96582767528826e-08,1.4570814866684,2.77050782092348
1,2.77259689512349,5.53575096444503,1.01224289316131,9.33269132491368,0.599160901463411,2.48689024011566e-08,3.84526472213235,2.73739719889323
1,2.77258880421721,6.26515945124143,2.83059426083522,3.9520711402547,0.634558360742972,1.53907446767326e-10,7.60735977463388,4.43878818453348
2,5.21005274804384,4.92592604298177,4.41181011929583,9.99923958531674,0.532005710863971,0.0467096419354008,2.28442556949644,0.510111649501933
1,8.08151405991994,4.17074233087765,0.695232341424431,9.99999860693079,0.228918047310947,0.0629358901385609,8.6876952967095,0.419057318147482
1,6.73980587646662,4.5053564491175,3.80186266393555,9.99999993879799,0.971705598126622,0.0496488319780393,6.42363393319906,0.449614131595037
1,3.08387547352093,5.40807496447268,1.22011987723432,9.99996021007232,0.925918300519262,8.94148386412102e-08,9.33764407351421,0.741624883513528
1,2.77259039378656,6.63227788413563,1.65111164289882,3.06320394990873,0.063630284247015,3.03255388201048e-09,2.40599969928629,4.49054826454278
1,2.77258912227686,5.95390507591272,4.38971090738673,5.24161168476645,0.468389963838421,5.36959949849248e-10,9.84504710890798,6.34045613979701
2,4.96312432675752,5.01636795764164,8.79819651893153,9.91809826314802,0.628296227257942,0.0462129623377068,3.36640302524618,0.522318972923512
1,9.84811919638001,3.47084436201476,5.05767663806418,9.99999887306305,0.231236252816796,0.0704396480340997,2.04165907838963,0.398910756148089
1,3.53135886836563,5.32661080707324,3.02681835711636,9.99999960724789,0.435442752190349,1.31706483263889e-09,4.57414123341525,0.608481130084897
2,2.77259083067575,6.90665304433544,7.69450775033783,2.62239649530009,0.753999517134629,3.45831416940875e-09,5.98637127440373,4.92178168453385
2,11.1004017708135,3.1539330713375,5.39477956379257,9.93797624291717,0.991775911770533,0.0765594519921795,9.71315238251231,0.373142110993313
1,3.2958683674164,5.3675049996438,4.77031927239115,9.99999961411355,0.541290942369106,1.07903225790965e-09,9.96634460744974,0.663208808298479
1,2.77262957763513,5.86658785039194,0.263603098766697,5.76976436203753,0.916342728352358,1.35381522430605e-07,4.03810034749749,2.51478658922245
1,4.2451329539524,5.21504927345284,4.89925834113429,9.99999954625327,0.816565213508132,2.72884153379314e-09,2.67857440905185,0.515585094351586
2,10.58287212164,3.27079107103159,3.77364438418967,9.94312885836715,0.810675584185527,0.0742324034615457,8.93460747701481,0.386548131049176
1,5.5980885754067,4.81769974683947,7.32903006467482,9.99999860080091,0.856186773031406,0.0491440543463181,5.11076202796664,0.497684218491073
1,2.77259719051204,7.13322636230715,4.46694159357285,2.34386805911141,0.847565204241143,1.39110419829917e-08,2.69065674089358,4.89409175522367
1,3.59414642099721,5.31618028634517,1.45272827400559,9.99996036574105,0.858381344630488,1.3904713285768e-07,8.65441659634707,0.596973714356176
1,8.68371735423482,4.00019570222992,1.15738759591974,9.99999855732335,0.161855993288473,0.0648582844434937,9.43457497585348,0.403543591830022
2,11.3624446141163,3.09931599376977,9.59572562102567,9.93418910788492,0.358738978206246,0.0776090810758698,4.95951920410536,0.365694016573822
2,5.02087244622979,4.99363406049268,5.86675714473606,9.92051367559014,0.820034731294164,0.046339966399089,5.05370116434974,0.5192931116455
1,2.80647134870175,5.47872497568291,1.09459902001069,9.99999667310814,0.0861251576923058,2.96236772839819e-09,3.43466521654874,1.08869443952698
1,2.77259690665006,5.98727091137566,5.89584120921816,5.06446756994616,0.28531901698684,2.37014491939766e-08,6.82233092856358,2.87265460904287
1,6.84141405989105,4.48260845696711,8.72352535311086,9.99999877201394,0.392818237128367,0.0500422795367909,1.77584803627453,0.445978450764965
1,2.79403489959306,5.48405394856665,2.02931771979565,9.9999961501015,0.179267066881555,2.79570196262868e-09,4.30366850212781,1.16171623466178
1,2.77259693274061,6.0925950260152,9.49646805561508,4.5762624493295,0.717029587945046,2.20928453951535e-08,5.39702025672025,3.08294611725954
1,13.5103185093106,2.18323611617858,5.93241317001192,9.99999951207984,0.985926585430746,0.0845201177550024,7.27824628339929,0.314272166361379
1,2.77258880364798,5.78342943159941,6.54454787770242,6.38219575401819,0.723051938847562,1.93101597266717e-10,0.852655296261831,3.52509613079979
1,6.76052713144399,4.50066444034326,9.17711478660579,9.99999993876715,0.238843526288554,0.0497299065461627,9.43594563175879,0.448872741595731
1,4.36141633157517,5.1979710642244,7.48876809061477,9.99999067674799,0.652784180738997,6.42601733597336e-08,3.68722878344767,0.505494505423453
1,9.2339401492551,3.73549616756032,0.189863418181053,9.99999872741851,0.248010146176448,0.0668669238674075,0.34282812291533,0.40002400229669
1,3.68728675782644,5.30098167245528,5.66682497277588,9.99999194860571,0.232256269449891,3.01930826549445e-08,0.083028906658619,0.581561301125423
