subjID	offer	missed	accept	response_time	human	ingroup	block_fair	run
sub-109	7	0	1	1.22914	0	0	1	1
sub-109	8	0	1	0.54111	0	0	1	1
sub-109	9	0	1	0.49465	0	0	1	1
sub-109	9	0	1	1.67478	0	0	1	1
sub-109	6	0	1	1.00845	0	0	1	1
sub-109	10	0	1	0.70326	0	0	1	2
sub-109	9	0	1	0.83959	0	0	1	2
sub-109	10	0	1	0.59654	0	0	1	2
sub-109	7	0	1	1.08851	0	0	1	2
sub-109	6	0	1	0.11771	0	0	1	2
sub-109	10	0	1	0.49095	0	0	1	2
sub-109	9	0	1	0.40792	0	0	1	2
sub-109	10	0	1	0.26931	0	0	1	2
sub-109	8	0	1	0.68549	0	0	1	2
sub-109	10	0	1	0.22725	0	0	1	2
sub-109	6	0	1	0.66974	0	0	1	2
sub-109	7	0	1	0.0255399999999999	0	0	1	2
sub-109	7	0	1	0.90758	0	0	1	2
sub-109	1	0	1	1.63344	0	0	0	2
sub-109	3	0	1	0.46067	0	0	0	2
sub-109	6	0	1	0.64305	0	0	0	2
sub-109	4	0	1	0.26181	0	0	0	2
sub-109	4	0	1	0.0188900000000001	0	0	0	2
sub-109	9	0	1	1.01892	0	0	0	2
sub-109	2	0	1	0.61932	0	0	0	2
sub-109	4	0	0	1.7197	0	0	0	2
sub-109	3	0	1	0.81948	0	0	0	2
sub-109	2	0	1	1.03162	0	0	0	2
sub-109	1	0	0	0.11661	0	0	0	2
sub-109	3	0	1	0.55716	0	0	0	2
sub-109	5	0	1	0.33258	0	0	0	2
sub-109	8	0	1	1.74822	0	0	0	2
sub-109	1	0	0	0.40292	0	0	0	2
sub-110	7	0	1	0.0517399999999999	0	0	1	1
sub-110	9	0	1	0.0281800000000001	0	0	1	1
sub-110	9	0	1	0.0177700000000001	0	0	1	1
sub-110	9	0	1	0.0262800000000001	0	0	1	1
sub-110	2	0	1	0.03068	0	0	1	1
sub-110	10	0	1	0.0196000000000001	0	0	1	1
sub-110	8	0	1	0.0268900000000001	0	0	1	1
sub-110	6	0	1	0.0325599999999999	0	0	1	1
sub-110	1	0	1	0.0202100000000001	0	0	0	1
sub-110	4	0	0	0.02895	0	0	0	1
sub-110	9	0	1	0.01841	0	0	0	1
sub-110	3	0	1	0.02179	0	0	0	1
sub-110	1	0	0	0.02973	0	0	0	1
sub-110	6	0	1	0.03312	0	0	0	1
sub-110	4	0	0	0.02247	0	0	0	1
sub-110	4	0	0	0.0306500000000001	0	0	0	1
sub-110	3	0	0	0.03311	0	0	0	2
sub-110	5	0	1	0.0242599999999999	0	0	0	2
sub-110	2	0	0	0.0314399999999999	0	0	0	2
sub-110	2	0	0	0.0325800000000001	0	0	0	2
sub-110	4	0	0	0.0256099999999999	0	0	0	2
sub-110	2	0	0	0.03088	0	0	0	2
sub-110	8	0	1	0.0187900000000001	0	0	0	2
sub-110	1	0	0	0.02607	0	0	0	2
sub-110	3	0	1	0.02292	0	0	0	2
sub-110	8	0	1	0.03094	0	0	0	2
sub-110	4	0	0	0.0206500000000001	0	0	0	2
sub-110	5	0	1	0.02908	0	0	0	2
sub-110	1	0	0	0.03209	0	0	0	2
sub-110	1	0	0	0.02044	0	0	0	2
sub-110	4	0	1	0.02722	0	0	0	2
sub-110	1	0	0	0.0332699999999999	0	0	0	2
sub-110	10	0	1	0.01993	0	0	1	2
sub-110	8	0	1	0.0272600000000001	0	0	1	2
sub-110	9	0	1	0.03314	0	0	1	2
sub-110	1	0	0	0.02064	0	0	1	2
sub-110	6	0	1	0.0271699999999999	0	0	1	2
sub-110	7	0	1	0.0173300000000001	0	0	1	2
sub-110	9	0	1	0.02153	0	0	1	2
sub-110	8	0	1	0.02891	0	0	1	2
sub-110	9	0	1	0.02868	0	0	0	2
sub-110	7	0	1	0.0210999999999999	0	0	0	2
sub-110	2	0	0	0.0244	0	0	0	2
sub-110	8	0	1	0.0327500000000001	0	0	0	2
sub-110	9	0	1	0.0228299999999999	0	0	0	2
sub-110	6	0	1	0.07528	0	0	0	2
sub-110	8	0	1	0.0333300000000001	0	0	0	2
sub-110	9	0	1	0.0220800000000001	0	0	0	2
sub-105	8	0	1	0.92652	0	0	1	1
sub-105	6	0	1	0.74851	0	0	1	1
sub-105	9	0	1	0.52338	0	0	1	1
sub-105	8	0	1	0.44987	0	0	1	1
sub-105	2	0	0	0.555	0	0	1	1
sub-105	10	0	1	0.48891	0	0	1	1
sub-105	7	0	1	0.54241	0	0	1	1
sub-105	7	0	1	0.57875	0	0	1	1
sub-105	2	0	0	0.60124	0	0	0	1
sub-105	4	0	0	1.64881	0	0	0	1
sub-105	10	0	1	0.44642	0	0	0	1
sub-105	1	0	0	0.55066	0	0	0	1
sub-105	6	0	1	0.42104	0	0	0	1
sub-105	1	0	0	0.45935	0	0	0	1
sub-105	1	0	0	0.36715	0	0	0	1
sub-105	10	0	1	0.59705	0	0	1	2
sub-105	9	0	1	0.64974	0	0	1	2
sub-105	6	0	1	0.6886	0	0	1	2
sub-105	9	0	1	0.5539	0	0	1	2
sub-105	1	0	0	0.56	0	0	1	2
sub-105	8	0	1	0.6447	0	0	1	2
sub-105	9	0	1	0.64712	0	0	1	2
sub-105	7	0	1	0.64867	0	0	1	2
sub-105	3	0	0	0.94671	0	0	0	2
sub-105	4	0	1	1.24243	0	0	0	2
sub-105	1	0	0	0.38544	0	0	0	2
sub-105	2	0	1	1.10118	0	0	0	2
sub-105	4	0	1	0.48994	0	0	0	2
sub-105	6	0	1	0.45059	0	0	0	2
sub-105	7	0	1	0.48691	0	0	0	2
sub-105	2	0	1	0.52817	0	0	0	2
sub-105	8	0	1	0.6735	0	0	1	2
sub-105	1	0	0	0.44648	0	0	1	2
sub-105	8	0	1	0.4323	0	0	1	2
sub-105	10	0	1	0.49958	0	0	1	2
sub-105	8	0	1	0.65467	0	0	1	2
sub-105	10	0	1	0.4348	0	0	1	2
sub-105	5	0	1	0.41696	0	0	1	2
sub-105	8	0	1	0.4589	0	0	1	2
sub-105	3	0	0	0.54609	0	0	0	2
sub-105	5	0	0	1.48169	0	0	0	2
sub-105	3	0	0	0.39121	0	0	0	2
sub-105	1	0	0	0.45563	0	0	0	2
sub-105	1	0	0	0.45001	0	0	0	2
sub-105	2	0	0	1.30076	0	0	0	2
sub-105	3	0	1	1.30932	0	0	0	2
sub-105	9	0	1	0.43347	0	0	0	2
sub-108	4	0	0	1.06775	0	0	0	1
sub-108	9	0	1	0.51657	0	0	0	1
sub-108	3	0	0	0.51134	0	0	0	1
sub-108	3	0	0	0.37696	0	0	0	1
sub-108	2	0	0	0.40984	0	0	0	1
sub-108	2	0	0	0.39879	0	0	0	1
sub-108	3	0	0	0.41548	0	0	0	1
sub-108	5	0	1	0.40014	0	0	0	1
sub-108	3	0	0	0.67909	0	0	0	1
sub-108	2	0	0	0.53076	0	0	0	1
sub-108	1	0	0	0.39569	0	0	0	1
sub-108	6	0	1	0.49543	0	0	0	1
sub-108	1	0	0	1.56336	0	0	0	1
sub-108	4	0	0	0.74622	0	0	0	1
sub-108	8	0	1	0.3952	0	0	0	1
sub-108	2	0	0	0.36266	0	0	0	1
sub-108	7	0	1	1.23188	0	0	1	1
sub-108	4	0	0	0.34833	0	0	1	1
sub-108	10	0	1	0.83041	0	0	1	1
sub-108	6	0	1	0.37786	0	0	1	1
sub-108	10	0	0	0.02793	0	0	1	1
sub-108	7	0	1	0.39586	0	0	1	1
sub-108	8	0	1	0.54449	0	0	1	1
sub-108	10	0	1	0.02691	0	0	1	1
sub-108	8	0	1	0.10342	0	0	1	1
sub-108	9	0	1	0.02094	0	0	1	1
sub-108	9	0	1	0.03345	0	0	1	1
sub-108	6	0	1	0.08429	0	0	1	1
sub-108	8	0	1	0.01793	0	0	1	1
sub-108	8	0	1	0.03318	0	0	1	1
sub-108	3	0	0	0.0320400000000001	0	0	1	1
sub-108	9	0	1	0.0326299999999999	0	0	1	1
sub-108	1	0	0	0.0255099999999999	0	0	0	2
sub-108	3	0	0	0.0259100000000001	0	0	0	2
sub-108	4	0	0	0.0175799999999999	0	0	0	2
sub-108	3	0	0	0.01694	0	0	0	2
sub-108	4	0	0	0.0208200000000001	0	0	0	2
sub-108	3	0	0	0.0177700000000001	0	0	0	2
sub-108	5	0	1	0.01762	0	0	0	2
sub-108	9	0	1	0.03155	0	0	0	2
sub-108	10	0	1	0.0222100000000001	0	0	1	2
sub-108	8	0	1	0.85649	0	0	1	2
sub-108	10	0	1	0.0324199999999999	0	0	1	2
sub-108	8	0	1	0.0182899999999999	0	0	1	2
sub-108	9	0	1	0.01919	0	0	1	2
sub-108	1	0	0	0.0276099999999999	0	0	1	2
sub-108	9	0	1	0.0254799999999999	0	0	1	2
sub-108	5	0	1	0.03074	0	0	1	2
sub-107	9	0	1	1.41862	0	0	1	1
sub-107	7	0	0	0.30756	0	0	1	1
sub-107	7	0	0	1.3519	0	0	1	1
sub-107	7	0	0	1.33924	0	0	1	1
sub-107	1	0	0	0.34293	0	0	1	1
sub-107	7	0	1	0.7848	0	0	1	1
sub-107	6	0	0	0.32971	0	0	1	1
sub-107	10	0	1	0.31225	0	0	1	1
sub-107	1	0	0	0.31694	0	0	0	1
sub-107	4	0	1	1.69117	0	0	0	1
sub-107	7	0	1	0.3202	0	0	0	1
sub-107	3	0	0	0.33573	0	0	0	1
sub-107	4	0	0	0.84051	0	0	0	1
sub-107	1	0	0	1.1828	0	0	0	1
sub-107	6	0	1	0.25552	0	0	0	1
sub-107	3	0	0	1.3963	0	0	0	1
sub-107	2	0	0	0.66334	0	0	0	1
sub-107	3	0	0	0.8046	0	0	0	1
sub-107	3	0	0	0.36289	0	0	0	1
sub-107	3	0	0	1.43505	0	0	0	1
sub-107	3	0	0	0.38772	0	0	0	1
sub-107	5	0	1	0.33048	0	0	0	1
sub-107	10	0	1	0.3369	0	0	0	1
sub-107	1	0	0	0.55927	0	0	0	1
sub-107	8	0	1	1.67464	0	0	1	1
sub-107	3	0	0	0.76405	0	0	1	1
sub-107	8	0	1	0.28765	0	0	1	1
sub-107	9	0	1	0.29264	0	0	1	1
sub-107	7	0	0	0.231	0	0	1	1
sub-107	7	0	0	0.37271	0	0	1	1
sub-107	8	0	1	0.16918	0	0	1	1
sub-107	5	0	0	0.08535	0	0	1	1
sub-107	1	0	0	0.37125	0	0	1	2
sub-107	7	0	1	0.33002	0	0	1	2
sub-107	9	0	1	0.2698	0	0	1	2
sub-107	7	0	1	0.39191	0	0	1	2
sub-107	10	0	1	0.89935	0	0	1	2
sub-107	10	0	1	0.25321	0	0	1	2
sub-107	7	0	0	1.68556	0	0	1	2
sub-107	6	0	0	0.23184	0	0	1	2
sub-107	6	0	1	1.28703	0	0	0	2
sub-107	9	0	1	0.24886	0	0	0	2
sub-107	1	0	0	0.02332	0	0	0	2
sub-107	4	0	0	0.0277099999999999	0	0	0	2
sub-107	3	0	0	0.96738	0	0	0	2
sub-107	1	0	0	0.39177	0	0	0	2
sub-107	1	0	0	0.71645	0	0	0	2
sub-107	1	0	0	0.33838	0	0	0	2
sub-111	2	0	0	0.33608	0	0	0	1
sub-111	9	0	1	0.16185	0	0	0	1
sub-111	1	0	0	0.19662	0	0	0	1
sub-111	1	0	0	0.02606	0	0	0	1
sub-111	5	0	1	0.15164	0	0	0	1
sub-111	1	0	0	0.0313000000000001	0	0	0	1
sub-111	3	0	0	0.0247999999999999	0	0	0	1
sub-111	4	0	0	0.53257	0	0	0	1
sub-111	10	0	1	2.00178	0	0	1	1
sub-111	8	0	1	0.0170600000000001	0	0	1	1
sub-111	9	0	1	0.02285	0	0	1	1
sub-111	6	0	1	0.0310999999999999	0	0	1	1
sub-111	9	0	1	0.02372	0	0	1	1
sub-111	8	0	1	0.4469	0	0	1	1
sub-111	10	0	1	0.0190300000000001	0	0	1	1
sub-111	4	0	0	0.16294	0	0	1	1
sub-111	5	0	1	1.27591	0	0	1	2
sub-111	8	0	1	0.0313000000000001	0	0	1	2
sub-111	7	0	1	0.02122	0	0	1	2
sub-111	8	0	1	0.0296099999999999	0	0	1	2
sub-111	2	0	0	0.12127	0	0	1	2
sub-111	10	0	1	0.02942	0	0	1	2
sub-111	7	0	1	0.0311699999999999	0	0	1	2
sub-111	9	0	1	0.0269900000000001	0	0	1	2
sub-111	1	0	0	0.0820799999999999	0	0	0	2
sub-111	7	0	1	0.0183	0	0	0	2
sub-111	1	0	0	0.02536	0	0	0	2
sub-111	1	0	0	0.0320199999999999	0	0	0	2
sub-111	2	0	0	0.0245899999999999	0	0	0	2
sub-111	4	0	1	0.01817	0	0	0	2
sub-111	1	0	0	0.0181100000000001	0	0	0	2
sub-111	6	0	1	0.03318	0	0	0	2
sub-111	8	0	1	0.16155	0	0	1	2
sub-111	1	0	0	0.17455	0	0	1	2
sub-111	6	0	1	0.0177400000000001	0	0	1	2
sub-111	8	0	1	0.0166299999999999	0	0	1	2
sub-111	7	0	1	0.0329600000000001	0	0	1	2
sub-111	9	0	1	0.0328999999999999	0	0	1	2
sub-111	8	0	1	0.0240800000000001	0	0	1	2
sub-111	8	0	1	0.03017	0	0	1	2
sub-111	7	0	1	0.6093	0	0	0	2
sub-111	6	0	1	0.02919	0	0	0	2
sub-111	4	0	1	0.10916	0	0	0	2
sub-111	4	0	1	0.01885	0	0	0	2
sub-111	4	0	1	0.0245299999999999	0	0	0	2
sub-111	4	0	1	0.03173	0	0	0	2
sub-111	4	0	1	0.02304	0	0	0	2
sub-111	1	0	0	0.53122	0	0	0	2
sub-112	1	0	1	1.27477	0	0	0	1
sub-112	2	0	1	0.02982	0	0	0	1
sub-112	2	0	1	1.02059	0	0	0	1
sub-112	6	0	1	0.79325	0	0	0	1
sub-112	4	0	1	0.59883	0	0	0	1
sub-112	4	0	1	1.22173	0	0	0	1
sub-112	1	0	0	0.61048	0	0	0	1
sub-112	8	0	1	0.5004	0	0	0	1
sub-112	5	0	1	0.68648	0	0	0	1
sub-112	4	0	1	0.42754	0	0	0	1
sub-112	3	0	1	0.65007	0	0	0	1
sub-112	4	0	1	0.55602	0	0	0	1
sub-112	2	0	0	0.96228	0	0	0	1
sub-112	2	0	0	0.88479	0	0	0	1
sub-112	4	0	1	0.4405	0	0	0	1
sub-112	10	0	1	0.57966	0	0	0	1
sub-112	5	0	1	0.31798	0	0	1	1
sub-112	10	0	1	0.52489	0	0	1	1
sub-112	9	0	1	0.48088	0	0	1	1
sub-112	2	0	0	0.35346	0	0	1	1
sub-112	10	0	1	0.69303	0	0	1	1
sub-112	8	0	1	0.41541	0	0	1	1
sub-112	8	0	1	0.6881	0	0	1	1
sub-112	10	0	1	0.66215	0	0	1	1
sub-112	7	0	1	0.44492	0	0	0	1
sub-112	7	0	1	0.01692	0	0	0	1
sub-112	10	0	1	0.42544	0	0	0	1
sub-112	2	0	0	0.43148	0	0	0	1
sub-112	6	0	1	0.43734	0	0	0	1
sub-112	10	0	1	0.47749	0	0	0	1
sub-112	9	0	1	0.7505	0	0	0	1
sub-112	7	0	1	1.19154	0	0	0	1
sub-112	7	0	1	0.40988	0	0	1	2
sub-112	10	0	1	0.44996	0	0	1	2
sub-112	4	0	1	0.52238	0	0	1	2
sub-112	7	0	1	0.83234	0	0	1	2
sub-112	6	0	1	0.60441	0	0	1	2
sub-112	7	0	1	0.49371	0	0	1	2
sub-112	10	0	1	0.41623	0	0	1	2
sub-112	1	0	0	0.35231	0	0	0	2
sub-112	8	0	1	0.45826	0	0	0	2
sub-112	4	0	1	0.58092	0	0	0	2
sub-112	6	0	1	0.40436	0	0	0	2
sub-112	3	0	1	0.62718	0	0	0	2
sub-112	4	0	1	0.41735	0	0	0	2
sub-112	4	0	1	0.35643	0	0	0	2
sub-112	4	0	1	0.51244	0	0	0	2
sub-113	3	0	0	1.19739	0	0	0	1
sub-113	1	0	0	0.58679	0	0	0	1
sub-113	1	0	0	0.89297	0	0	0	1
sub-113	7	0	0	1.23374	0	0	0	1
sub-113	1	0	0	0.47281	0	0	0	1
sub-113	2	0	0	0.46159	0	0	0	1
sub-113	6	0	0	0.88455	0	0	0	1
sub-113	1	0	0	0.37326	0	0	0	1
sub-113	4	0	0	0.41768	0	0	0	1
sub-113	8	0	1	0.62473	0	0	0	1
sub-113	1	0	0	0.46358	0	0	0	1
sub-113	4	0	0	0.41956	0	0	0	1
sub-113	4	0	0	0.94249	0	0	0	1
sub-113	2	0	0	0.38162	0	0	0	1
sub-113	1	0	0	0.3874	0	0	0	1
sub-113	5	0	1	0.72664	0	0	0	1
sub-113	8	0	1	0.65937	0	0	1	1
sub-113	2	0	0	0.43177	0	0	1	1
sub-113	5	0	1	0.9717	0	0	1	1
sub-113	8	0	1	0.92745	0	0	1	1
sub-113	9	0	1	0.54966	0	0	1	1
sub-113	8	0	1	0.84015	0	0	1	1
sub-113	8	0	1	0.72943	0	0	1	1
sub-113	10	0	1	0.49763	0	0	1	1
sub-113	10	0	1	0.25891	0	0	0	1
sub-113	7	0	1	0.49871	0	0	0	1
sub-113	7	0	1	0.43936	0	0	0	1
sub-113	9	0	1	0.44652	0	0	0	1
sub-113	5	0	0	0.36891	0	0	0	1
sub-113	9	0	1	0.60817	0	0	0	1
sub-113	4	0	0	0.51439	0	0	0	1
sub-113	7	0	1	0.4703	0	0	0	1
sub-113	8	0	1	0.92525	0	0	1	2
sub-113	7	0	1	0.46517	0	0	1	2
sub-113	5	0	0	0.60455	0	0	1	2
sub-113	7	0	1	0.6605	0	0	1	2
sub-113	9	0	1	0.41632	0	0	1	2
sub-113	8	0	1	0.35547	0	0	1	2
sub-113	2	0	0	0.4115	0	0	1	2
sub-113	7	0	1	0.36743	0	0	1	2
sub-113	1	0	0	0.64664	0	0	0	2
sub-113	4	0	0	0.48609	0	0	0	2
sub-113	5	0	0	0.40916	0	0	0	2
sub-113	1	0	0	0.38152	0	0	0	2
sub-113	3	0	0	0.50441	0	0	0	2
sub-113	10	0	1	0.64426	0	0	0	2
sub-113	1	0	0	0.46632	0	0	0	2
sub-113	4	0	0	0.4558	0	0	0	2
sub-115	8	0	1	1.23439	0	0	1	1
sub-115	5	0	1	1.05769	0	0	1	1
sub-115	9	0	1	1.34801	0	0	1	1
sub-115	7	0	0	1.03728	0	0	1	1
sub-115	7	0	0	0.90701	0	0	1	1
sub-115	4	0	0	1.71427	0	0	1	1
sub-115	8	0	1	0.80342	0	0	1	1
sub-115	2	0	0	1.1621	0	0	0	1
sub-115	3	0	1	0.384	0	0	0	1
sub-115	3	0	1	0.44248	0	0	0	1
sub-115	7	0	0	0.51432	0	0	0	1
sub-115	2	0	0	0.45446	0	0	0	1
sub-115	1	0	1	0.49053	0	0	0	1
sub-115	2	0	0	0.34356	0	0	0	1
sub-115	5	0	1	0.60331	0	0	0	1
sub-115	4	0	0	0.58254	0	0	0	2
sub-115	8	0	1	0.57381	0	0	0	2
sub-115	2	0	0	0.63304	0	0	0	2
sub-115	2	0	0	0.34916	0	0	0	2
sub-115	2	0	0	0.02535	0	0	0	2
sub-115	2	0	0	0.36541	0	0	0	2
sub-115	5	0	1	0.48658	0	0	0	2
sub-115	3	0	1	0.5763	0	0	0	2
sub-115	9	0	1	0.4776	0	0	1	2
sub-115	8	0	1	0.4415	0	0	1	2
sub-115	8	0	1	0.64853	0	0	1	2
sub-115	10	0	1	0.38943	0	0	1	2
sub-115	5	0	1	0.47866	0	0	1	2
sub-115	8	0	1	0.38388	0	0	1	2
sub-115	4	0	0	0.35848	0	0	1	2
sub-115	9	0	1	0.47957	0	0	1	2
sub-115	6	0	0	0.71994	0	0	1	2
sub-115	2	0	0	0.39319	0	0	1	2
sub-115	9	0	1	0.49992	0	0	1	2
sub-115	8	0	1	0.62235	0	0	1	2
sub-115	7	0	0	0.39362	0	0	1	2
sub-115	9	0	1	0.46595	0	0	1	2
sub-115	7	0	0	0.40552	0	0	1	2
sub-115	10	0	1	0.44005	0	0	0	2
sub-115	1	0	1	0.92859	0	0	0	2
sub-115	4	0	0	0.4708	0	0	0	2
sub-115	1	0	1	0.3583	0	0	0	2
sub-115	3	0	1	0.44771	0	0	0	2
sub-115	5	0	1	0.48814	0	0	0	2
sub-115	4	0	0	0.37386	0	0	0	2
sub-115	1	0	1	0.69914	0	0	0	2
sub-116	7	0	1	0.92967	0	0	1	1
sub-116	1	0	0	0.96428	0	0	1	1
sub-116	7	0	1	0.33149	0	0	1	1
sub-116	8	0	1	0.31335	0	0	1	1
sub-116	6	0	0	0.52844	0	0	1	1
sub-116	10	0	1	0.34203	0	0	1	1
sub-116	7	0	1	0.32412	0	0	1	1
sub-116	8	0	1	0.3562	0	0	1	1
sub-116	1	0	0	0.39304	0	0	0	1
sub-116	1	0	0	0.31028	0	0	0	1
sub-116	6	0	0	0.35656	0	0	0	1
sub-116	4	0	0	0.30613	0	0	0	1
sub-116	1	0	0	0.33801	0	0	0	1
sub-116	7	0	1	0.40424	0	0	0	1
sub-116	4	0	0	0.33341	0	0	0	1
sub-116	4	0	0	0.33338	0	0	0	1
sub-116	7	0	1	0.55659	0	0	1	2
sub-116	7	0	1	0.32049	0	0	1	2
sub-116	7	0	1	0.33453	0	0	1	2
sub-116	9	0	1	0.33567	0	0	1	2
sub-116	4	0	0	0.43366	0	0	1	2
sub-116	9	0	1	0.32742	0	0	1	2
sub-116	6	0	0	0.47392	0	0	1	2
sub-116	10	0	1	0.34417	0	0	1	2
sub-116	7	0	1	0.54488	0	0	1	2
sub-116	6	0	0	0.3287	0	0	1	2
sub-116	8	0	1	0.34422	0	0	1	2
sub-116	10	0	1	0.35616	0	0	1	2
sub-116	10	0	1	0.30398	0	0	1	2
sub-116	2	0	0	0.43738	0	0	1	2
sub-116	7	0	1	0.54874	0	0	1	2
sub-116	10	0	1	0.23324	0	0	1	2
sub-116	2	0	0	0.65431	0	0	0	2
sub-116	5	0	0	0.30491	0	0	0	2
sub-116	3	0	0	0.30057	0	0	0	2
sub-116	1	0	0	0.39872	0	0	0	2
sub-116	4	0	0	0.30225	0	0	0	2
sub-116	2	0	0	0.33323	0	0	0	2
sub-116	1	0	0	0.34613	0	0	0	2
sub-116	10	0	1	0.65998	0	0	0	2
sub-116	2	0	0	0.35617	0	0	0	2
sub-116	4	0	0	0.40984	0	0	0	2
sub-116	2	0	0	0.33995	0	0	0	2
sub-116	2	0	0	0.37175	0	0	0	2
sub-116	6	0	0	0.35007	0	0	0	2
sub-116	4	0	0	0.32965	0	0	0	2
sub-116	9	0	1	0.36038	0	0	0	2
sub-116	3	0	0	0.30736	0	0	0	2
sub-117	3	0	1	0.48174	0	0	0	1
sub-117	2	0	1	0.63382	0	0	0	1
sub-117	6	0	1	0.36577	0	0	0	1
sub-117	7	0	1	0.44842	0	0	0	1
sub-117	4	0	1	0.41646	0	0	0	1
sub-117	2	0	0	0.74682	0	0	0	1
sub-117	1	0	0	0.34726	0	0	0	1
sub-117	2	0	1	0.39673	0	0	0	1
sub-117	7	0	1	0.0268299999999999	0	0	1	1
sub-117	7	0	1	0.42449	0	0	1	1
sub-117	8	0	1	0.43852	0	0	1	1
sub-117	5	0	1	0.47042	0	0	1	1
sub-117	8	0	1	0.40132	0	0	1	1
sub-117	9	0	1	0.38699	0	0	1	1
sub-117	10	0	1	0.30273	0	0	1	1
sub-117	1	0	0	0.46982	0	0	1	1
sub-117	4	0	1	0.54718	0	0	0	1
sub-117	1	0	0	0.41283	0	0	0	1
sub-117	3	0	1	0.36187	0	0	0	1
sub-117	6	0	1	0.02748	0	0	0	1
sub-117	1	0	0	0.34614	0	0	0	1
sub-117	2	0	1	0.36127	0	0	0	1
sub-117	4	0	1	0.34197	0	0	0	1
sub-117	10	0	1	0.32328	0	0	0	1
sub-117	8	0	1	0.45434	0	0	1	1
sub-117	8	0	1	0.47217	0	0	1	1
sub-117	5	0	1	0.54047	0	0	1	1
sub-117	10	0	1	0.3373	0	0	1	1
sub-117	8	0	1	0.35495	0	0	1	1
sub-117	7	0	1	0.30509	0	0	1	1
sub-117	8	0	1	0.34401	0	0	1	1
sub-117	1	0	0	0.42703	0	0	1	1
sub-117	8	0	1	0.54853	0	0	1	2
sub-117	9	0	1	0.37888	0	0	1	2
sub-117	7	0	1	0.43058	0	0	1	2
sub-117	6	0	1	0.31252	0	0	1	2
sub-117	10	0	1	0.32482	0	0	1	2
sub-117	3	0	1	0.32572	0	0	1	2
sub-117	8	0	1	0.27833	0	0	1	2
sub-117	8	0	1	0.37768	0	0	1	2
sub-117	2	0	1	0.58684	0	0	0	2
sub-117	1	0	0	0.48485	0	0	0	2
sub-117	4	0	1	0.28452	0	0	0	2
sub-117	4	0	1	0.37169	0	0	0	2
sub-117	9	0	1	0.32029	0	0	0	2
sub-117	3	0	1	0.47128	0	0	0	2
sub-117	1	0	0	0.52293	0	0	0	2
sub-117	6	0	1	1.17406	0	0	0	2
sub-118	10	0	1	1.90067	0	0	1	1
sub-118	6	0	1	1.82321	0	0	1	1
sub-118	7	0	1	0.74941	0	0	1	1
sub-118	1	0	0	0.60799	0	0	1	1
sub-118	10	0	1	0.4755	0	0	1	1
