subjID	offer	accept	response_time	human	ingroup	block_fair	run
sub-109	6	1	0.76573	1	0	1	1
sub-109	10	1	0.93301	1	0	1	1
sub-109	7	1	0.25397	1	0	1	1
sub-109	9	1	0.40647	1	0	1	1
sub-109	10	1	1.06098	1	0	1	1
sub-109	3	1	1.56351	1	0	0	1
sub-109	4	1	0.70283	1	0	0	1
sub-109	7	1	0.34356	1	0	0	1
sub-109	3	1	1.85633	1	0	0	1
sub-109	2	1	0.38246	1	0	0	1
sub-109	4	1	1.51582	1	0	0	1
sub-109	2	1	0.36619	1	0	0	1
sub-109	7	1	1.58041	1	0	1	2
sub-109	7	1	0.39774	1	0	1	2
sub-109	1	0	0.27585	1	0	1	2
sub-109	8	1	0.37722	1	0	1	2
sub-109	7	1	1.81049	1	0	1	2
sub-109	10	1	0.43227	1	0	1	2
sub-109	7	1	0.30862	1	0	1	2
sub-109	6	1	0.06566	1	0	1	2
sub-109	2	1	0.49792	1	0	0	2
sub-109	1	0	0.0351699999999999	1	0	0	2
sub-109	4	1	0.67393	1	0	0	2
sub-109	3	1	1.3579	1	0	0	2
sub-109	3	1	0.28838	1	0	0	2
sub-109	9	1	0.48947	1	0	0	2
sub-110	3	0	0.18654	1	0	0	1
sub-110	5	1	0.0281199999999999	1	0	0	1
sub-110	9	1	0.01695	1	0	0	1
sub-110	2	0	0.02383	1	0	0	1
sub-110	1	0	0.03095	1	0	0	1
sub-110	2	1	0.0173399999999999	1	0	0	1
sub-110	1	0	0.02118	1	0	0	1
sub-110	3	0	0.03061	1	0	0	1
sub-110	10	1	0.03234	1	0	1	1
sub-110	3	0	0.0223500000000001	1	0	1	1
sub-110	9	1	0.0315099999999999	1	0	1	1
sub-110	9	1	0.02234	1	0	1	1
sub-110	7	1	0.0268600000000001	1	0	1	1
sub-110	9	1	0.03226	1	0	1	1
sub-110	6	1	0.0218700000000001	1	0	1	1
sub-110	9	1	0.0288900000000001	1	0	1	1
sub-110	5	1	0.0646199999999999	1	0	1	1
sub-110	7	1	0.02214	1	0	1	1
sub-110	9	1	0.0297499999999999	1	0	1	1
sub-110	7	1	0.0183500000000001	1	0	1	1
sub-110	9	1	0.0249699999999999	1	0	1	1
sub-110	10	1	0.0328999999999999	1	0	1	1
sub-110	2	0	0.0208699999999999	1	0	1	1
sub-110	10	1	0.0276700000000001	1	0	1	1
sub-110	6	1	0.06274	1	0	0	1
sub-110	2	0	0.0214300000000001	1	0	0	1
sub-110	7	1	0.02813	1	0	0	1
sub-110	1	0	0.03342	1	0	0	1
sub-110	3	0	0.0235099999999999	1	0	0	1
sub-110	1	0	0.0289200000000001	1	0	0	1
sub-110	4	1	0.0206599999999999	1	0	0	1
sub-110	3	1	0.0274099999999999	1	0	0	1
sub-110	3	1	0.01813	1	0	1	2
sub-110	7	1	0.0265500000000001	1	0	1	2
sub-110	7	1	0.03298	1	0	1	2
sub-110	7	1	0.02372	1	0	1	2
sub-110	10	1	0.0308299999999999	1	0	1	2
sub-110	5	0	0.02	1	0	1	2
sub-110	8	1	0.02738	1	0	1	2
sub-110	9	1	0.0302100000000001	1	0	1	2
sub-110	2	1	0.04542	1	0	0	2
sub-110	4	1	0.01901	1	0	0	2
sub-110	3	0	0.0289699999999999	1	0	0	2
sub-110	2	0	0.0336399999999999	1	0	0	2
sub-110	2	0	0.0199400000000001	1	0	0	2
sub-110	10	1	0.0279100000000001	1	0	0	2
sub-110	6	1	0.03305	1	0	0	2
sub-110	2	0	0.0241800000000001	1	0	0	2
sub-105	2	0	1.62583	1	0	0	1
sub-105	2	0	1.24474	1	0	0	1
sub-105	2	0	1.49753	1	0	0	1
sub-105	6	1	0.61842	1	0	0	1
sub-105	9	1	0.48054	1	0	0	1
sub-105	4	1	0.55544	1	0	0	1
sub-105	2	0	0.47326	1	0	0	1
sub-105	2	0	0.53166	1	0	0	1
sub-105	9	1	0.79063	1	0	1	1
sub-105	7	1	0.63709	1	0	1	1
sub-105	4	1	0.80131	1	0	1	1
sub-105	7	1	0.51922	1	0	1	1
sub-105	8	1	0.47383	1	0	1	1
sub-105	8	1	0.46462	1	0	1	1
sub-105	9	1	0.47278	1	0	1	1
sub-105	5	1	0.87818	1	0	1	1
sub-105	9	1	1.03429	1	0	1	1
sub-105	4	1	0.58483	1	0	1	1
sub-105	10	1	0.45823	1	0	1	1
sub-105	5	1	1.1182	1	0	1	1
sub-105	9	1	0.45067	1	0	1	1
sub-105	10	1	0.49416	1	0	1	1
sub-105	8	1	0.49619	1	0	1	1
sub-105	9	1	0.43442	1	0	1	1
sub-105	1	0	0.52187	1	0	0	1
sub-105	5	1	0.77511	1	0	0	1
sub-105	8	1	0.41959	1	0	0	1
sub-105	2	0	0.51949	1	0	0	1
sub-105	4	0	1.80109	1	0	0	1
sub-105	2	1	1.99259	1	0	0	1
sub-105	1	0	0.41996	1	0	0	1
sub-105	2	0	0.3712	1	0	0	1
sub-105	9	1	0.7121	1	0	1	2
sub-105	3	1	0.93634	1	0	1	2
sub-105	10	1	0.46841	1	0	1	2
sub-105	7	1	0.42901	1	0	1	2
sub-105	10	1	0.46286	1	0	1	2
sub-105	9	1	0.44391	1	0	1	2
sub-105	5	1	0.58091	1	0	1	2
sub-105	7	1	0.44826	1	0	1	2
sub-105	8	1	0.72839	1	0	0	2
sub-105	4	1	0.97557	1	0	0	2
sub-105	1	0	0.41498	1	0	0	2
sub-105	3	1	1.23336	1	0	0	2
sub-105	1	0	0.59777	1	0	0	2
sub-105	4	1	1.18786	1	0	0	2
sub-105	4	1	0.96018	1	0	0	2
sub-105	5	1	0.48938	1	0	0	2
sub-108	7	1	0.49664	1	0	1	1
sub-108	10	1	0.38793	1	0	1	1
sub-108	10	1	0.3736	1	0	1	1
sub-108	9	1	0.40512	1	0	1	1
sub-108	6	1	0.4891	1	0	1	1
sub-108	1	0	0.47125	1	0	1	1
sub-108	10	1	0.3705	1	0	1	1
sub-108	10	1	0.43715	1	0	1	1
sub-108	3	0	0.0294399999999999	1	0	0	1
sub-108	4	0	0.02935	1	0	0	1
sub-108	4	0	0.0301100000000001	1	0	0	1
sub-108	6	0	0.0288600000000001	1	0	0	1
sub-108	4	0	0.0270699999999999	1	0	0	1
sub-108	4	1	0.0258	1	0	0	1
sub-108	9	1	0.03026	1	0	0	1
sub-108	4	0	0.02539	1	0	0	1
sub-108	2	0	0.0170399999999999	1	0	0	2
sub-108	2	0	0.02515	1	0	0	2
sub-108	1	0	0.02569	1	0	0	2
sub-108	4	0	0.02356	1	0	0	2
sub-108	10	1	0.0222599999999999	1	0	0	2
sub-108	6	1	0.0221499999999999	1	0	0	2
sub-108	1	0	0.0272600000000001	1	0	0	2
sub-108	3	0	0.0190999999999999	1	0	0	2
sub-108	8	1	0.02915	1	0	1	2
sub-108	9	1	0.02858	1	0	1	2
sub-108	9	1	0.02864	1	0	1	2
sub-108	10	1	0.0293699999999999	1	0	1	2
sub-108	8	1	0.0230999999999999	1	0	1	2
sub-108	10	1	0.0288600000000001	1	0	1	2
sub-108	4	0	0.02894	1	0	1	2
sub-108	6	1	0.0252600000000001	1	0	1	2
sub-108	8	1	0.0183199999999999	1	0	1	2
sub-108	6	1	0.03024	1	0	1	2
sub-108	7	1	0.02193	1	0	1	2
sub-108	7	1	0.0214000000000001	1	0	1	2
sub-108	10	1	0.0215000000000001	1	0	1	2
sub-108	7	1	0.0211300000000001	1	0	1	2
sub-108	7	1	0.02014	1	0	1	2
sub-108	1	0	0.0186	1	0	1	2
sub-108	3	0	0.0224800000000001	1	0	0	2
sub-108	8	1	0.0223500000000001	1	0	0	2
sub-108	4	0	0.0209699999999999	1	0	0	2
sub-108	1	0	0.0182500000000001	1	0	0	2
sub-108	4	0	0.0248600000000001	1	0	0	2
sub-108	4	0	0.01736	1	0	0	2
sub-108	1	0	0.0320499999999999	1	0	0	2
sub-108	5	1	0.0316700000000001	1	0	0	2
sub-107	9	1	1.1715	1	0	1	1
sub-107	9	1	1.08123	1	0	1	1
sub-107	10	1	0.85583	1	0	1	1
sub-107	6	0	0.3948	1	0	1	1
sub-107	9	1	0.55291	1	0	1	1
sub-107	3	0	0.37427	1	0	1	1
sub-107	8	1	0.79924	1	0	1	1
sub-107	8	1	0.79483	1	0	1	1
sub-107	4	0	0.90356	1	0	0	1
sub-107	2	0	0.47341	1	0	0	1
sub-107	4	0	1.49911	1	0	0	1
sub-107	2	0	0.28704	1	0	0	1
sub-107	1	0	0.27813	1	0	0	1
sub-107	8	1	0.31685	1	0	0	1
sub-107	4	0	0.60696	1	0	0	1
sub-107	5	0	0.38039	1	0	0	1
sub-107	2	0	0.35159	1	0	0	2
sub-107	2	0	0.30813	1	0	0	2
sub-107	4	1	0.61576	1	0	0	2
sub-107	9	1	0.25306	1	0	0	2
sub-107	1	0	0.439	1	0	0	2
sub-107	5	1	1.3828	1	0	0	2
sub-107	2	0	0.17027	1	0	0	2
sub-107	3	0	0.30508	1	0	0	2
sub-107	10	1	0.3497	1	0	1	2
sub-107	7	1	0.98293	1	0	1	2
sub-107	10	1	0.16352	1	0	1	2
sub-107	5	1	0.87662	1	0	1	2
sub-107	7	1	0.61394	1	0	1	2
sub-107	9	1	0.29774	1	0	1	2
sub-107	7	1	0.7778	1	0	1	2
sub-107	2	0	0.82733	1	0	1	2
sub-107	8	1	0.09972	1	0	1	2
sub-107	5	0	0.25536	1	0	1	2
sub-107	10	1	0.08205	1	0	1	2
sub-107	10	1	0.2881	1	0	1	2
sub-107	8	0	0.46286	1	0	1	2
sub-107	9	1	0.50144	1	0	1	2
sub-107	8	1	0.29242	1	0	1	2
sub-107	6	0	0.69464	1	0	0	2
sub-107	4	0	0.0322899999999999	1	0	0	2
sub-107	3	0	0.18906	1	0	0	2
sub-107	9	1	0.29348	1	0	0	2
sub-107	3	0	0.03301	1	0	0	2
sub-107	1	0	0.49998	1	0	0	2
sub-107	1	0	0.0288299999999999	1	0	0	2
sub-107	3	0	0.31729	1	0	0	2
sub-111	6	0	1.67311	1	0	1	1
sub-111	9	1	0.40857	1	0	1	1
sub-111	7	1	0.0636000000000001	1	0	1	1
sub-111	7	1	0.0529299999999999	1	0	1	1
sub-111	7	1	0.22972	1	0	1	1
sub-111	9	1	0.20303	1	0	1	1
sub-111	1	0	0.26772	1	0	1	1
sub-111	2	0	0.45454	1	0	0	1
sub-111	3	0	0.0317499999999999	1	0	0	1
sub-111	2	0	0.0330999999999999	1	0	0	1
sub-111	3	1	0.20708	1	0	0	1
sub-111	2	0	0.03094	1	0	0	1
sub-111	6	1	0.03064	1	0	0	1
sub-111	2	0	0.0305	1	0	0	1
sub-111	8	1	0.30439	1	0	0	1
sub-111	5	1	1.33212	1	0	0	1
sub-111	1	0	0.0247999999999999	1	0	0	1
sub-111	8	1	0.0250900000000001	1	0	0	1
sub-111	1	0	0.0331699999999999	1	0	0	1
sub-111	2	0	0.02562	1	0	0	1
sub-111	1	0	0.0315399999999999	1	0	0	1
sub-111	3	1	0.0182599999999999	1	0	0	1
sub-111	2	0	0.71041	1	0	0	1
sub-111	4	1	1.01921	1	0	1	1
sub-111	10	1	0.0246599999999999	1	0	1	1
sub-111	7	1	0.0291399999999999	1	0	1	1
sub-111	7	1	0.0211600000000001	1	0	1	1
sub-111	7	1	0.05881	1	0	1	1
sub-111	7	1	0.01759	1	0	1	1
sub-111	5	1	0.72667	1	0	1	1
sub-111	8	1	0.0317099999999999	1	0	1	1
sub-111	10	1	0.02295	1	0	1	2
sub-111	9	1	0.0315300000000001	1	0	1	2
sub-111	5	1	0.03304	1	0	1	2
sub-111	4	1	0.0298799999999999	1	0	1	2
sub-111	8	1	0.0213000000000001	1	0	1	2
sub-111	7	1	0.02688	1	0	1	2
sub-111	7	1	0.01759	1	0	1	2
sub-111	8	1	0.0175000000000001	1	0	1	2
sub-111	3	1	1.13739	1	0	0	2
sub-111	3	1	0.0225200000000001	1	0	0	2
sub-111	3	1	0.0303100000000001	1	0	0	2
sub-111	1	0	0.13849	1	0	0	2
sub-111	10	1	0.0296700000000001	1	0	0	2
sub-111	3	1	0.01722	1	0	0	2
sub-111	5	1	0.0251699999999999	1	0	0	2
sub-111	1	1	0.21805	1	0	0	2
sub-112	4	1	1.11567	1	0	0	1
sub-112	3	1	0.60537	1	0	0	1
sub-112	3	1	0.92957	1	0	0	1
sub-112	6	1	1.08561	1	0	0	1
sub-112	8	1	0.82455	1	0	0	1
sub-112	4	1	0.79718	1	0	0	1
sub-112	3	1	0.58728	1	0	0	1
sub-112	1	0	0.34307	1	0	0	1
sub-112	1	0	0.42824	1	0	1	1
sub-112	7	1	0.51789	1	0	1	1
sub-112	7	1	0.44273	1	0	1	1
sub-112	10	1	0.49842	1	0	1	1
sub-112	10	1	0.92147	1	0	1	1
sub-112	5	1	0.66142	1	0	1	1
sub-112	7	1	0.43393	1	0	1	1
sub-112	8	1	0.79033	1	0	1	1
sub-112	8	1	0.46493	1	0	1	2
sub-112	7	1	0.48877	1	0	1	2
sub-112	7	1	0.72395	1	0	1	2
sub-112	3	0	0.42925	1	0	1	2
sub-112	6	1	0.45171	1	0	1	2
sub-112	8	1	0.39082	1	0	1	2
sub-112	7	1	0.58131	1	0	1	2
sub-112	10	1	0.3371	1	0	1	2
sub-112	4	1	0.5999	1	0	0	2
sub-112	2	0	0.33857	1	0	0	2
sub-112	9	1	0.36127	1	0	0	2
sub-112	4	1	0.78541	1	0	0	2
sub-112	6	1	0.92498	1	0	0	2
sub-112	1	0	0.33089	1	0	0	2
sub-112	3	0	0.95558	1	0	0	2
sub-112	4	1	0.41172	1	0	0	2
sub-112	7	1	0.4832	1	0	1	2
sub-112	7	1	0.07422	1	0	1	2
sub-112	9	1	0.41392	1	0	1	2
sub-112	8	1	0.38648	1	0	1	2
sub-112	9	1	0.45918	1	0	1	2
sub-112	2	0	0.41516	1	0	1	2
sub-112	5	1	0.62089	1	0	1	2
sub-112	9	1	0.59377	1	0	1	2
sub-112	1	0	0.38146	1	0	0	2
sub-112	8	1	0.15228	1	0	0	2
sub-112	4	1	0.60842	1	0	0	2
sub-112	6	1	0.61455	1	0	0	2
sub-112	3	0	0.32005	1	0	0	2
sub-112	4	1	0.59243	1	0	0	2
sub-112	3	0	0.36512	1	0	0	2
sub-112	4	1	0.68827	1	0	0	2
sub-113	3	0	0.70438	1	0	0	1
sub-113	7	1	0.6118	1	0	0	1
sub-113	2	0	0.41978	1	0	0	1
sub-113	6	1	0.90913	1	0	0	1
sub-113	4	0	0.5816	1	0	0	1
sub-113	4	0	0.52076	1	0	0	1
sub-113	1	0	0.46037	1	0	0	1
sub-113	1	0	0.48256	1	0	0	1
sub-113	5	1	0.96658	1	0	1	1
sub-113	8	1	0.89067	1	0	1	1
sub-113	10	1	0.64744	1	0	1	1
sub-113	4	0	0.41985	1	0	1	1
sub-113	10	1	0.64232	1	0	1	1
sub-113	9	1	0.49923	1	0	1	1
sub-113	10	1	0.45527	1	0	1	1
sub-113	7	1	1.49618	1	0	1	1
sub-113	9	1	0.74814	1	0	1	2
sub-113	10	1	0.4722	1	0	1	2
sub-113	8	1	0.49544	1	0	1	2
sub-113	8	1	0.41816	1	0	1	2
sub-113	5	1	0.84086	1	0	1	2
sub-113	9	1	0.41328	1	0	1	2
sub-113	7	1	0.46929	1	0	1	2
sub-113	4	0	0.42611	1	0	1	2
sub-113	10	1	0.63061	1	0	1	2
sub-113	9	1	0.58654	1	0	1	2
sub-113	10	1	0.37838	1	0	1	2
sub-113	9	1	0.41753	1	0	1	2
sub-113	6	1	0.15676	1	0	1	2
sub-113	3	0	0.39689	1	0	1	2
sub-113	8	1	0.61967	1	0	1	2
sub-113	8	1	0.60884	1	0	1	2
sub-113	4	0	0.55912	1	0	0	2
sub-113	5	0	0.34833	1	0	0	2
sub-113	3	0	0.35421	1	0	0	2
sub-113	1	0	0.36045	1	0	0	2
sub-113	8	1	0.45056	1	0	0	2
sub-113	1	0	0.55662	1	0	0	2
sub-113	3	0	0.67944	1	0	0	2
sub-113	3	0	0.73534	1	0	0	2
sub-113	8	1	0.0505899999999999	1	0	0	2
sub-113	4	0	0.39048	1	0	0	2
sub-113	3	0	0.56516	1	0	0	2
sub-113	3	0	0.45406	1	0	0	2
sub-113	2	0	0.4448	1	0	0	2
sub-113	1	0	0.48366	1	0	0	2
sub-113	6	1	1.07342	1	0	0	2
sub-113	1	0	0.5623	1	0	0	2
sub-115	8	1	0.67942	1	0	1	1
sub-115	1	0	1.13559	1	0	1	1
sub-115	8	1	0.66052	1	0	1	1
sub-115	7	1	1.16613	1	0	1	1
sub-115	8	1	0.57357	1	0	1	1
sub-115	9	1	0.46122	1	0	1	1
sub-115	5	1	0.48436	1	0	1	1
sub-115	7	0	0.52565	1	0	1	1
sub-115	1	1	0.57378	1	0	0	1
sub-115	1	1	0.53269	1	0	0	1
sub-115	1	1	0.90568	1	0	0	1
sub-115	1	1	1.24462	1	0	0	1
sub-115	1	0	0.46802	1	0	0	1
sub-115	4	0	0.5563	1	0	0	1
sub-115	5	1	0.49712	1	0	0	1
sub-115	10	1	0.71882	1	0	0	1
sub-115	10	1	0.56373	1	0	1	1
sub-115	3	0	0.80545	1	0	1	1
sub-115	9	1	0.47837	1	0	1	1
sub-115	7	0	0.90286	1	0	1	1
sub-115	8	1	0.42679	1	0	1	1
sub-115	9	1	0.56161	1	0	1	1
sub-115	8	1	0.48633	1	0	1	1
sub-115	6	0	0.42423	1	0	1	1
sub-115	4	0	0.80749	1	0	0	1
sub-115	3	1	0.3827	1	0	0	1
sub-115	7	0	0.4408	1	0	0	1
sub-115	4	0	0.6132	1	0	0	1
sub-115	5	1	0.44967	1	0	0	1
sub-115	2	0	0.4572	1	0	0	1
sub-115	3	1	0.54656	1	0	0	1
sub-115	3	1	0.40335	1	0	0	1
sub-115	4	0	0.40332	1	0	0	2
sub-115	3	1	0.43121	1	0	0	2
sub-115	1	1	0.62227	1	0	0	2
sub-115	3	1	0.42752	1	0	0	2
sub-115	5	1	0.40107	1	0	0	2
sub-115	1	1	0.49048	1	0	0	2
sub-115	10	1	0.53014	1	0	0	2
sub-115	3	1	0.40383	1	0	0	2
sub-115	7	0	0.42818	1	0	1	2
sub-115	8	1	0.53508	1	0	1	2
sub-115	6	0	0.59354	1	0	1	2
sub-115	2	0	0.61464	1	0	1	2
sub-115	7	0	0.45532	1	0	1	2
sub-115	7	0	0.41121	1	0	1	2
sub-115	8	1	0.49991	1	0	1	2
sub-115	9	1	0.50803	1	0	1	2
sub-116	6	1	0.04643	1	0	0	1
sub-116	3	0	1.17723	1	0	0	1
sub-116	1	0	0.49356	1	0	0	1
sub-116	9	1	0.54443	1	0	0	1
sub-116	3	0	0.56027	1	0	0	1
sub-116	3	0	0.43894	1	0	0	1
sub-116	2	0	0.36624	1	0	0	1
sub-116	10	1	0.3722	1	0	1	1
sub-116	7	1	0.32071	1	0	1	1
sub-116	4	0	0.28876	1	0	1	1
sub-116	6	0	0.4233	1	0	1	1
sub-116	8	1	0.3044	1	0	1	1
sub-116	8	1	0.28838	1	0	1	1
sub-116	7	1	0.28952	1	0	1	1
sub-116	10	1	0.32308	1	0	1	1
sub-116	2	0	0.33223	1	0	0	1
sub-116	4	0	0.31103	1	0	0	1
sub-116	7	1	0.3099	1	0	0	1
sub-116	3	0	0.34143	1	0	0	1
sub-116	6	0	0.62184	1	0	0	1
sub-116	2	0	0.30646	1	0	0	1
sub-116	2	0	0.32274	1	0	0	1
sub-116	2	0	0.33766	1	0	0	1
sub-116	9	1	0.45135	1	0	1	1
sub-116	8	1	0.29957	1	0	1	1
sub-116	8	1	0.35139	1	0	1	1
sub-116	6	0	0.33659	1	0	1	1
sub-116	9	1	0.26561	1	0	1	1
sub-116	3	0	0.28367	1	0	1	1
sub-116	9	1	0.34973	1	0	1	1
sub-116	7	1	0.38308	1	0	1	1
sub-116	2	0	0.34708	1	0	0	2
sub-116	1	0	0.0287500000000001	1	0	0	2
sub-116	10	1	0.34419	1	0	0	2
sub-116	1	0	0.32536	1	0	0	2
sub-116	1	0	0.35858	1	0	0	2
sub-116	6	0	0.3378	1	0	0	2
sub-116	1	0	0.33266	1	0	0	2
sub-116	4	0	0.50289	1	0	0	2
sub-116	9	1	0.42261	1	0	1	2
sub-116	5	0	0.40491	1	0	1	2
sub-116	8	1	0.30365	1	0	1	2
sub-116	8	1	0.33725	1	0	1	2
sub-116	7	1	0.33238	1	0	1	2
sub-116	10	1	0.3438	1	0	1	2
sub-116	9	1	0.32636	1	0	1	2
sub-116	3	0	0.40942	1	0	1	2
sub-117	3	1	0.93465	1	0	0	1
sub-117	2	1	0.47002	1	0	0	1
sub-117	4	1	0.4145	1	0	0	1
sub-117	8	1	0.42858	1	0	0	1
sub-117	2	0	0.69523	1	0	0	1
sub-117	5	1	0.35829	1	0	0	1
sub-117	4	1	0.49133	1	0	0	1
sub-117	2	1	0.39324	1	0	0	1
sub-117	8	1	0.44261	1	0	1	1
sub-117	6	1	0.0255099999999999	1	0	1	1
sub-117	7	1	0.42372	1	0	1	1
sub-117	7	1	0.29028	1	0	1	1
sub-117	3	1	0.37118	1	0	1	1
sub-117	8	1	0.33686	1	0	1	1
sub-117	8	1	0.38668	1	0	1	1
sub-117	9	1	0.33721	1	0	1	1
sub-117	2	1	0.5971	1	0	0	2
sub-117	1	0	0.54957	1	0	0	2
sub-117	1	0	0.33557	1	0	0	2
sub-117	1	0	0.35282	1	0	0	2
sub-117	1	0	1.0002	1	0	0	2
sub-117	6	1	0.317	1	0	0	2
sub-117	10	1	0.43415	1	0	0	2
sub-117	3	1	0.38565	1	0	0	2
sub-117	7	1	0.65504	1	0	1	2
sub-117	9	1	0.37639	1	0	1	2
sub-117	7	1	0.29653	1	0	1	2
sub-117	8	1	0.3298	1	0	1	2
sub-117	10	1	0.28267	1	0	1	2
sub-117	1	0	0.33494	1	0	1	2
sub-117	9	1	0.41755	1	0	1	2
sub-117	5	1	0.33461	1	0	1	2
sub-117	7	1	0.6057	1	0	1	2
sub-117	8	1	0.85364	1	0	1	2
sub-117	8	1	0.60154	1	0	1	2
sub-117	9	1	0.36837	1	0	1	2
sub-117	3	1	0.22008	1	0	1	2
sub-117	6	1	0.02176	1	0	1	2
sub-117	9	1	0.39011	1	0	1	2
sub-117	10	1	0.37525	1	0	1	2
sub-117	10	1	0.37741	1	0	0	2
sub-117	4	1	0.34298	1	0	0	2
sub-117	3	1	0.29315	1	0	0	2
sub-117	3	1	0.29551	1	0	0	2
sub-117	2	1	0.34277	1	0	0	2
sub-117	4	1	0.27366	1	0	0	2
sub-117	5	1	0.34033	1	0	0	2
sub-117	2	1	0.40748	1	0	0	2
sub-118	10	1	0.80454	1	0	1	1
sub-118	7	1	0.43932	1	0	1	1
sub-118	8	1	0.2955	1	0	1	1
sub-118	10	1	0.0253300000000001	1	0	1	1
sub-118	5	0	0.51282	1	0	1	1
sub-118	9	1	0.46775	1	0	1	1
sub-118	2	0	0.32366	1	0	1	1
sub-118	9	1	0.02441	1	0	1	1
sub-118	5	1	0.36212	1	0	0	1
sub-118	3	0	0.52105	1	0	0	1
sub-118	3	0	0.35391	1	0	0	1
sub-118	9	1	0.35949	1	0	0	1
sub-118	3	0	0.43607	1	0	0	1
sub-118	3	0	0.4609	1	0	0	1
sub-118	4	0	0.33694	1	0	0	1
sub-118	1	0	0.29411	1	0	0	1
sub-118	3	0	0.64704	1	0	0	1
sub-118	4	0	0.22476	1	0	0	1
sub-118	10	1	0.24422	1	0	0	1
sub-118	6	1	0.3603	1	0	0	1
sub-118	3	0	0.31459	1	0	0	1
sub-118	3	1	0.0245599999999999	1	0	0	1
sub-118	4	0	0.51689	1	0	0	1
sub-118	3	0	0.33559	1	0	0	1
sub-118	1	0	0.35126	1	0	1	1
sub-118	6	1	0.38037	1	0	1	1
sub-118	10	1	0.30442	1	0	1	1
sub-118	8	1	0.34466	1	0	1	1
sub-118	9	1	0.41511	1	0	1	1
sub-118	9	1	0.28772	1	0	1	1
sub-118	7	1	0.51588	1	0	1	1
sub-118	10	1	0.45146	1	0	1	1
sub-118	4	1	0.3549	1	0	0	2
sub-118	1	1	0.35757	1	0	0	2
sub-118	9	1	0.31019	1	0	0	2
sub-118	1	1	0.33579	1	0	0	2
sub-118	3	1	0.3936	1	0	0	2
sub-118	5	1	0.58152	1	0	0	2
sub-118	4	1	0.3661	1	0	0	2
sub-118	3	1	0.55735	1	0	0	2
sub-118	10	1	0.29904	1	0	1	2
sub-118	7	1	0.12162	1	0	1	2
sub-118	7	1	0.02182	1	0	1	2
sub-118	10	0	0.0301	1	0	1	2
sub-118	4	1	0.01905	1	0	1	2
sub-118	7	1	0.0244599999999999	1	0	1	2
sub-118	8	1	0.0324500000000001	1	0	1	2
sub-118	5	0	0.0246	1	0	1	2
sub-120	3	0	0.0565800000000001	1	0	0	1
