exitflag,negLL,norm0,alpha0,alpha_i,epsilon0,epsilon_i,tau0,tau_i
2,14.4634588411213,6.81257090438423,6.43401253860974,2.58475327248792,0.890060793237552,0.0160315161486615,6.78270164112349,0.33296573679486
1,14.0756189207461,6.08945752200068,7.2918697392252,3.01815843267035,0.954603205309712,0.00274779153369293,2.41716359443075,0.326304377109948
1,17.5524839501539,2.06281743261223,5.09734790076994,7.48017325605992,0.642880839249629,0.0477482320436168,4.69513557572678,0.251989506994582
2,15.1782616270883,8.12697471160667,0.0541943074439288,2.09127350719648,0.499009859096426,0.029187678348614,9.34731757220685,0.339070173331767
1,13.8706205240369,5.51398304245854,3.57225520552403,3.89688040326581,0.42875494015879,1.14182488242297e-08,9.00366027743518,0.316592087597822
1,14.6577130129182,7.19085498040489,1.85529020833128,2.37955911942923,0.0052631735451989,0.0188713417930613,3.44100871905338,0.33611821561812
1,14.0791586170007,4.7223384539803,3.71473581572831,6.12841627584247,0.556135704409377,0.00404583481852327,3.65255473408119,0.295037829760826
1,14.9698113352698,4.11354943087471,7.25985175312897,6.7902983213609,0.701274935848638,0.0210801964904764,3.68893132281119,0.281351549996838
2,14.9715492353578,7.80246317648106,1.96964866968549,2.18346404340497,0.0945702934330488,0.0257967739980969,5.9548144186359,0.337364298260369
1,13.8100043981916,5.04453541619142,6.7459826729679,5.17307472562085,0.275221506047335,4.13244050948212e-08,8.46844944520528,0.303569082311714
1,14.8729255804319,7.62495004746828,1.13026840969087,2.19885601738192,0.683143767565686,0.0221070958703422,6.91279670039232,0.338342214422412
1,14.6572568388035,7.18994920224019,2.28884162691692,2.38007552460307,0.594413006613403,0.0188685393780152,8.0403761616627,0.336109368125037
1,14.1086183290302,4.69647659184908,4.74899583467874,6.17595002390302,0.961512482964038,0.00490170653526442,0.117256065206862,0.294489030524322
1,16.6472133846687,12.0112584847516,4.85459328391385,0.960381016199321,0.924321943792181,0.0222553206775427,3.67040603694074,0.429067306857528
2,17.0913203423186,2.76222153152571,7.88893505131328,6.69795777837717,0.459709758197779,0.0457805685854894,6.479926607022,0.257583307022558
2,15.4216053861001,8.51268827821462,6.13879288016323,1.97504436615195,0.648617217976493,0.0318916897950226,3.88714916664588,0.34130732398284
2,15.187878876456,8.14204006509353,8.78923658677185,2.08643921577979,0.94379883111038,0.0292999467469832,2.05076252455083,0.339169294003142
1,14.7631361689603,7.40281099178435,9.17310930050377,2.26246758726738,0.484051947348171,0.0193817319279877,7.45203361516498,0.338154021940617
1,13.8332248229064,5.35263841241868,9.32843322828454,4.26532402715985,0.88060823868417,4.68162239577568e-08,2.48064735564216,0.312788672630413
2,15.9946231035745,9.8499035270131,1.11101922212515,1.30976322311718,0.321209380726347,0.0198418750516369,1.44379656453523,0.387449898813151
2,15.2022081667806,8.16451366701558,6.33188836185311,2.0792517496902,0.871936409255637,0.0294663351510705,8.46692078658279,0.3393143061789
2,14.0286939712995,6.00697777730652,5.04914466778299,3.08062231915119,0.952138657594139,0.000435059554882798,4.85135676272096,0.325206682741107
1,14.7159174290519,7.30721554111766,0.746161946270756,2.3143941368685,0.662065660399301,0.0191871417433958,6.89655604297102,0.337243502943895
1,14.0231347472275,4.77310639613506,7.87013566132771,6.03072863504675,0.988055556211168,0.00229000533367721,8.0079143444831,0.296111238724592
1,14.7131870845526,7.30172137413876,9.98760501774756,2.31742139545737,0.999610848624024,0.0191742251852741,1.95777008394695,0.337190810693447
1,14.5597165845703,6.99838198907564,2.15282478748702,2.49240255846118,0.133104130081794,0.018129188478915,1.22320503406927,0.334208207355237
2,14.2641503291572,6.43405958995517,1.97815278562627,2.78552265797975,0.294826565480172,0.0100092169110979,3.86435749142941,0.330192140374561
1,15.651701602804,8.88984473876273,9.62247774826446,1.81830672901956,0.893874157603464,0.031343868237336,8.4068816003428,0.346329684523005
2,14.4781769239295,6.84087484785206,4.4661805783549,2.57140251950584,0.845839647642536,0.0164200287894274,0.886740869098785,0.33319783548131
1,13.8141898142704,5.00558799851826,9.97563544822475,5.31134563781465,0.810301611778821,8.45137785267768e-09,5.48062492161448,0.30217603547442
2,14.8856091470412,7.64892881794218,2.44524396866503,2.19237912833226,0.978713786504889,0.0223876204373941,1.08222350393067,0.33837601391421
1,16.0343370736428,3.37365791296769,1.13435426363198,7.44336404403234,0.961248658024758,0.0323623367597008,3.92210926722549,0.267351208081326
2,14.8714668500756,7.6221680159822,4.59470202126866,2.2014060800321,0.399798872190203,0.0221115445420036,8.00521989962757,0.338627468549728
1,14.0201324280339,5.98637970315509,1.8193096127932,3.09940438995611,0.533713997509975,1.88562354679619e-07,1.13111799831121,0.324980348851171
2,14.3191218006292,6.53738669360856,3.163175184102,2.72664837533563,0.273644437463489,0.0118297706767367,9.30650666643931,0.33107058832993
2,14.7708790449545,7.40930921699348,9.17929781624942,2.33956899280287,0.607048932347417,0.0230141949839055,1.53547124583914,0.337202701957394
1,13.934201390805,4.85871781459613,2.40525019613414,5.81459009752343,0.672063094766378,3.2331061560266e-07,6.76774899127022,0.298145472915615
1,17.2970901584292,2.58032265285396,0.21820506403963,7.23188244369428,0.56264511642137,0.042267820537847,8.32365677761426,0.252999765141585
2,14.4504002440732,6.78748891180659,8.73123601311912,2.59692771171857,0.233870085355512,0.0156811877745074,9.68485085754256,0.332878680827863
2,15.0479272725368,7.9242125025927,9.9000706672761,2.15811073055721,0.266317080995863,0.0276164287361879,5.7559008136579,0.337358135138399
1,17.3568913562372,2.43293300974228,9.60697566340941,7.34168422506369,0.70083474125595,0.0436518399523665,5.21987214802575,0.252730075544314
1,14.544254851774,6.96839030613305,2.54262960230094,2.51059197803581,0.663502798539742,0.0179857702646282,4.29954419586881,0.333904195844668
1,17.325317584575,2.50799486368501,2.44049003709314,7.2882348303171,0.518676917555613,0.0429367367014599,3.13400411823164,0.252869063641689
1,13.9482376976382,4.8445470123671,4.6908694652863,5.86711751298472,0.0807797482993621,9.50219132022847e-07,3.77844538662938,0.29771605803209
1,14.1432256318315,4.66679120890027,0.598607754700677,6.22865521766584,0.911995787485867,0.00585629188565937,2.14683392578099,0.293856813104462
1,14.0852664805682,4.71693062278939,5.9145829044254,6.13848327773715,0.877845297578927,0.00422672934659693,2.26711818124735,0.294923197767794
1,13.9670867327724,5.83034103518249,8.08131272535535,3.3254115356084,0.792196223599845,1.0872045701443e-07,4.67802836180725,0.322581599837704
2,14.9001725839375,7.67592646191145,2.78825212319594,2.19564117864842,0.882969593614656,0.0232253274894566,9.845897845329,0.338052482563472
1,13.9445808529358,5.76184317592118,9.89484520892803,3.43504187206987,0.833104970595263,9.10715874784437e-08,4.84753086304182,0.3214239336061
1,15.2717518996039,3.95763291265277,2.88524812009222,6.77171898378277,0.125621016419401,0.0253307006057705,4.07950284973005,0.27759513751654
1,14.2865752076929,4.55113413967425,6.85815272969604,6.41474087740761,0.0437562998121096,0.0093455482142588,7.01883355809913,0.29136150264038
1,15.6400438566613,3.64446469446253,6.05296450125648,7.37538068940299,0.639770780908624,0.0274790387924396,8.74304337086808,0.271978696284809
1,14.7381341063808,7.35205603405409,0.0488308649444757,2.289860630348,0.361905773696891,0.0192852882063702,7.48784205865322,0.337672073254038
1,15.5184007102325,8.66924439486342,8.58993328698449,1.91162012613943,0.804150399438034,0.0319058676978391,9.45118848886466,0.342962920911544
1,14.0793838070406,6.09613622919511,0.274605654245486,3.01184244806197,0.402681702531282,0.00285906805528596,3.20480278394518,0.326410195820852
2,14.5256603304634,6.93243451937555,1.67261618444649,2.52913194178317,0.32971858594204,0.0176302232014696,2.43724441368101,0.333718996297776
2,15.0463586894708,7.92178718013783,3.18763225934882,2.15906082912177,0.0195425927424222,0.0275969180097764,2.48314394711476,0.337348001674433
1,14.0199815835918,5.9859395260755,1.82856026190242,3.10001151538262,0.641177627408943,7.52628574413687e-07,9.58931474309377,0.324973913552596
2,14.2156350755517,6.3437715742857,1.28351855199055,2.83993501739037,0.783398850773682,0.00827966948737847,6.43244935513426,0.329274087105106
1,17.3815289091548,2.37809957250351,2.26906795868707,7.3767337540019,0.3275711050295,0.0441915091368594,8.3066676342819,0.25262618187393
1,13.8780752871416,5.54164114540226,0.488034283285743,3.83961416722908,0.716930057992757,6.15987893077628e-08,8.03202349048847,0.317187254900243
1,14.5841639969005,7.04600958948627,8.8921260804101,2.46386381517331,0.882119131865136,0.0183407875352141,8.26474643555576,0.334687191967063
1,14.0828484439153,4.71906861903939,0.289595324727319,6.13450805239621,0.233506298397548,0.00415539507677886,9.51237395798637,0.294968547188094
1,15.9466136916045,9.39747964275174,4.62908713525304,1.66207267200404,0.687264570800443,0.0319170768481192,2.79043492417555,0.351109991676249
2,14.8111044407414,7.5009330337978,8.24492833747982,2.22095673851806,0.394177424107215,0.0199964833275212,4.25859766142596,0.33874757657474
1,16.9931074057483,2.85172978296886,5.64374180462285,6.73639306075463,0.226975647076907,0.0446667640409613,0.309581537691664,0.257769134169542
1,15.5678033332429,8.75028004142111,1.53670745891884,1.87697210453082,0.513750358499904,0.0317218767875286,4.45201456074433,0.344186098861648
1,14.6917079615603,7.25862397273641,0.725476134821481,2.34133899319423,0.724687573464672,0.019066334965826,9.83100682559534,0.336775996987142
1,15.5655943226811,8.7466389918915,6.94286319788779,1.87851943875268,0.413635283038786,0.0317307086351081,4.49067575936143,0.344130812289684
2,15.4519900566864,8.56153310459151,5.99926461526822,1.96138659359596,0.419291107975726,0.0322110242557208,5.44211140343825,0.34154421746996
1,13.8825000717808,5.55764126575217,6.63467243172468,3.80720191004941,0.997317216592443,6.10368805695801e-08,1.95918263159722,0.317524591482864
1,14.5191087674486,4.38447463903554,5.18444255983945,6.6242856992049,0.3030062812275,0.0139512939794957,3.88029661166724,0.287655490401386
1,14.0212449039228,5.98959974691604,1.61454236227325,3.09505558630438,0.255133320379464,1.5308735136407e-07,9.70429788694652,0.325026642018588
1,14.6972504652216,4.27055939201289,8.22373998354715,6.72253737547667,0.650622284012251,0.0169576067060877,9.68435281349987,0.285044380494837
2,14.4241604894925,6.73718894409794,3.36532312903515,2.62169762852311,0.295695478870621,0.0149607227496932,0.614327688785608,0.332549817890324
2,14.8712462413845,7.62177341336101,2.83844819906316,2.20061639915328,0.367705555358371,0.0220990230053978,4.37194993220106,0.338364483529858
1,14.0090598660193,4.78620301262043,5.71100624866347,6.00457865053029,0.354717688740645,0.00181871761639983,8.82578921034061,0.296387629234689
1,14.0997284040474,4.70422233455159,0.0410273700931487,6.16186800906348,0.294255377527906,0.00464791223656202,4.24320533730912,0.294653605900118
1,14.006819838131,4.78830046640122,3.31159814270222,6.00034173786661,0.820162354166988,0.00174273890957256,5.52056273884544,0.296431962980769
