subjID	offer	accept	response_time	human	ingroup	block_fair	run
sub-111	9	1	0.03227	1	1	1	1
sub-111	9	1	0.02183	1	1	1	1
sub-111	8	1	0.44804	1	1	1	1
sub-111	7	1	0.01919	1	1	1	1
sub-111	1	0	0.46127	1	1	1	1
sub-111	9	1	0.01962	1	1	1	1
sub-111	6	1	0.44671	1	1	0	2
sub-111	1	0	0.0187999999999999	1	1	0	2
sub-111	4	1	0.02997	1	1	0	2
sub-111	2	0	0.02965	1	1	0	2
sub-111	4	0	0.13566	1	1	0	2
sub-111	2	0	0.32619	1	1	0	2
sub-111	10	1	0.03302	1	1	0	2
sub-111	1	0	0.17165	1	1	0	2
sub-111	10	1	0.0306200000000001	1	1	1	2
sub-111	7	1	0.02881	1	1	1	2
sub-111	10	1	0.0197799999999999	1	1	1	2
sub-111	6	1	0.07748	1	1	1	2
sub-111	7	1	0.0301499999999999	1	1	1	2
sub-111	9	1	0.0250999999999999	1	1	1	2
sub-111	4	1	0.19903	1	1	1	2
sub-111	8	1	0.02413	1	1	1	2
sub-111	2	0	0.6943	1	1	0	2
sub-111	6	1	0.0317000000000001	1	1	0	2
sub-111	7	1	0.0183899999999999	1	1	0	2
sub-111	4	1	0.0322199999999999	1	1	0	2
sub-111	3	0	0.0238	1	1	0	2
sub-111	4	1	0.0235099999999999	1	1	0	2
sub-111	1	0	0.0305	1	1	0	2
sub-111	1	0	0.02007	1	1	0	2
sub-112	4	1	0.38912	1	1	0	1
sub-112	4	1	0.59681	1	1	0	1
sub-112	1	0	0.35324	1	1	0	1
sub-112	10	1	0.52601	1	1	0	1
sub-112	2	0	0.94897	1	1	0	1
sub-112	5	1	0.75474	1	1	0	1
sub-112	4	1	0.84413	1	1	0	1
sub-112	3	1	0.45064	1	1	0	1
sub-112	10	1	0.44802	1	1	1	1
sub-112	6	1	0.80433	1	1	1	1
sub-112	4	1	0.64356	1	1	1	1
sub-112	10	1	0.89923	1	1	1	1
sub-112	10	1	0.48827	1	1	1	1
sub-112	8	1	0.6946	1	1	1	1
sub-112	7	1	0.4349	1	1	1	1
sub-112	7	1	0.75611	1	1	1	1
sub-112	2	0	0.35565	1	1	0	1
sub-112	4	1	0.47812	1	1	0	1
sub-112	1	0	0.93612	1	1	0	1
sub-112	5	1	0.45835	1	1	0	1
sub-112	4	1	1.04812	1	1	0	1
sub-112	1	0	0.55462	1	1	0	1
sub-112	2	0	0.7438	1	1	0	1
sub-112	8	1	0.46654	1	1	0	1
sub-112	2	0	0.33873	1	1	1	2
sub-112	10	1	0.47819	1	1	1	2
sub-112	6	1	0.43531	1	1	1	2
sub-112	7	1	0.44105	1	1	1	2
sub-112	7	1	0.65086	1	1	1	2
sub-112	8	1	0.52343	1	1	1	2
sub-112	10	1	0.67944	1	1	1	2
sub-112	7	1	0.38486	1	1	1	2
sub-112	10	1	0.35953	1	1	1	2
sub-112	6	1	0.31772	1	1	1	2
sub-112	8	1	0.35701	1	1	1	2
sub-112	3	0	0.51312	1	1	1	2
sub-112	9	1	1.30297	1	1	1	2
sub-112	10	1	0.45791	1	1	1	2
sub-112	8	1	0.36388	1	1	1	2
sub-112	7	1	0.01929	1	1	1	2
sub-112	2	0	0.33977	1	1	0	2
sub-112	4	1	0.41256	1	1	0	2
sub-112	1	0	0.31948	1	1	0	2
sub-112	4	1	0.37586	1	1	0	2
sub-112	3	0	0.46559	1	1	0	2
sub-112	7	1	0.47179	1	1	0	2
sub-112	6	1	0.51095	1	1	0	2
sub-112	1	0	0.45022	1	1	0	2
sub-113	4	0	0.77678	1	1	0	1
sub-113	1	0	0.38372	1	1	0	1
sub-113	4	0	0.69037	1	1	0	1
sub-113	3	0	0.42922	1	1	0	1
sub-113	8	1	0.68513	1	1	0	1
sub-113	1	0	0.42268	1	1	0	1
sub-113	6	1	0.41465	1	1	0	1
sub-113	4	0	0.38707	1	1	0	1
sub-113	5	1	0.925	1	1	0	1
sub-113	2	0	0.38053	1	1	0	1
sub-113	2	0	0.72127	1	1	0	1
sub-113	2	0	0.55764	1	1	0	1
sub-113	7	1	0.64683	1	1	0	1
sub-113	2	0	0.46957	1	1	0	1
sub-113	2	0	0.45963	1	1	0	1
sub-113	1	0	0.78245	1	1	0	1
sub-113	1	0	0.54741	1	1	1	1
sub-113	7	1	0.5215	1	1	1	1
sub-113	8	1	0.44392	1	1	1	1
sub-113	6	1	0.66633	1	1	1	1
sub-113	7	1	0.55547	1	1	1	1
sub-113	9	1	0.46137	1	1	1	1
sub-113	8	1	0.7665	1	1	1	1
sub-113	7	1	0.53844	1	1	1	1
sub-113	1	0	0.52376	1	1	1	2
sub-113	10	1	0.42966	1	1	1	2
sub-113	7	1	0.55379	1	1	1	2
sub-113	9	1	0.69298	1	1	1	2
sub-113	7	1	0.46481	1	1	1	2
sub-113	10	1	0.488	1	1	1	2
sub-113	6	1	0.76071	1	1	1	2
sub-113	8	1	0.28293	1	1	1	2
sub-113	4	0	1.03233	1	1	0	2
sub-113	2	0	0.4056	1	1	0	2
sub-113	7	1	0.48069	1	1	0	2
sub-113	1	0	0.38615	1	1	0	2
sub-113	6	0	1.12622	1	1	0	2
sub-113	3	0	0.39871	1	1	0	2
sub-113	2	0	0.33851	1	1	0	2
sub-113	2	0	0.39464	1	1	0	2
sub-113	9	1	0.4575	1	1	1	2
sub-113	1	0	0.0295799999999999	1	1	1	2
sub-113	8	1	0.3212	1	1	1	2
sub-113	9	1	0.39386	1	1	1	2
sub-113	8	1	0.58363	1	1	1	2
sub-113	10	1	0.47261	1	1	1	2
sub-113	6	0	0.94549	1	1	1	2
sub-113	9	1	0.40097	1	1	1	2
sub-115	8	1	0.5766	1	1	0	1
sub-115	3	1	0.79754	1	1	0	1
sub-115	4	0	0.44001	1	1	0	1
sub-115	1	0	0.59557	1	1	0	1
sub-115	3	1	0.93577	1	1	0	1
sub-115	3	0	1.17637	1	1	0	1
sub-115	3	0	0.23393	1	1	0	1
sub-115	5	1	0.53808	1	1	0	1
sub-115	9	1	0.47936	1	1	1	1
sub-115	7	0	0.50359	1	1	1	1
sub-115	7	0	0.42798	1	1	1	1
sub-115	8	0	0.61352	1	1	1	1
sub-115	9	0	0.42217	1	1	1	1
sub-115	9	0	0.39688	1	1	1	1
sub-115	3	0	0.63674	1	1	1	1
sub-115	6	1	0.65929	1	1	1	1
sub-115	6	0	1.52704	1	1	1	1
sub-115	9	1	1.02977	1	1	1	1
sub-115	8	1	0.9892	1	1	1	1
sub-115	10	1	0.57791	1	1	1	1
sub-115	7	0	0.68274	1	1	1	1
sub-115	9	1	0.42307	1	1	1	1
sub-115	2	0	0.84534	1	1	1	1
sub-115	7	0	0.45254	1	1	1	1
sub-115	4	0	0.41868	1	1	1	2
sub-115	10	1	0.45885	1	1	1	2
sub-115	10	1	0.51769	1	1	1	2
sub-115	9	1	0.4382	1	1	1	2
sub-115	6	0	0.61341	1	1	1	2
sub-115	8	1	0.4524	1	1	1	2
sub-115	7	0	0.40847	1	1	1	2
sub-115	7	1	0.49949	1	1	1	2
sub-115	3	1	1.34138	1	1	0	2
sub-115	4	0	0.39774	1	1	0	2
sub-115	3	1	0.53602	1	1	0	2
sub-115	8	1	0.65916	1	1	0	2
sub-115	3	1	1.06567	1	1	0	2
sub-115	2	0	0.50418	1	1	0	2
sub-115	5	1	0.44415	1	1	0	2
sub-115	2	0	0.41491	1	1	0	2
sub-115	1	1	0.40433	1	1	0	2
sub-115	3	1	0.61159	1	1	0	2
sub-115	1	1	0.43418	1	1	0	2
sub-115	6	0	1.04036	1	1	0	2
sub-115	4	0	0.49658	1	1	0	2
sub-115	8	1	0.46981	1	1	0	2
sub-115	1	1	0.44281	1	1	0	2
sub-116	10	1	0.50273	1	1	1	1
sub-116	10	1	0.38438	1	1	1	1
sub-116	6	1	0.38423	1	1	1	1
sub-116	7	1	0.31634	1	1	1	1
sub-116	4	0	0.38314	1	1	1	1
sub-116	8	1	0.32908	1	1	1	1
sub-116	7	1	0.32754	1	1	1	1
sub-116	8	1	0.29444	1	1	1	1
sub-116	8	1	0.4039	1	1	1	1
sub-116	10	1	0.30145	1	1	1	1
sub-116	10	1	0.30143	1	1	1	1
sub-116	10	1	0.34705	1	1	1	1
sub-116	10	1	0.33394	1	1	1	1
sub-116	5	0	0.38357	1	1	1	1
sub-116	7	1	0.39694	1	1	1	1
sub-116	3	0	0.32992	1	1	1	1
sub-116	3	0	0.43606	1	1	0	1
sub-116	3	0	0.34862	1	1	0	1
sub-116	7	1	0.37859	1	1	0	1
sub-116	3	0	0.47694	1	1	0	1
sub-116	6	0	0.35994	1	1	0	1
sub-116	3	0	0.30992	1	1	0	1
sub-116	1	0	0.30667	1	1	0	1
sub-116	4	0	0.3083	1	1	0	1
sub-116	7	1	0.28888	1	1	1	2
sub-116	7	1	0.29008	1	1	1	2
sub-116	7	1	0.2731	1	1	1	2
sub-116	6	0	0.34216	1	1	1	2
sub-116	10	1	0.27466	1	1	1	2
sub-116	2	0	0.35522	1	1	1	2
sub-116	8	1	0.30406	1	1	1	2
sub-116	10	1	0.41897	1	1	1	2
sub-116	1	0	0.55806	1	1	0	2
sub-116	5	0	0.32186	1	1	0	2
sub-116	4	0	0.37212	1	1	0	2
sub-116	1	0	0.30567	1	1	0	2
sub-116	2	0	0.33882	1	1	0	2
sub-116	1	0	0.42038	1	1	0	2
sub-116	7	1	0.51901	1	1	0	2
sub-116	2	0	0.43411	1	1	0	2
sub-116	3	0	0.35494	1	1	0	2
sub-116	2	0	0.33314	1	1	0	2
sub-116	1	0	0.33054	1	1	0	2
sub-116	8	1	0.4135	1	1	0	2
sub-116	3	0	0.39681	1	1	0	2
sub-116	1	0	0.34487	1	1	0	2
sub-116	6	0	0.26197	1	1	0	2
sub-116	2	0	0.28883	1	1	0	2
sub-117	8	1	0.46323	1	1	1	1
sub-117	10	1	0.36292	1	1	1	1
sub-117	5	1	0.347	1	1	1	1
sub-117	7	1	0.31465	1	1	1	1
sub-117	10	1	0.93096	1	1	1	1
sub-117	1	0	0.52867	1	1	1	1
sub-117	9	1	0.38309	1	1	1	1
sub-117	10	1	0.36749	1	1	1	1
sub-117	2	0	0.51581	1	1	0	1
sub-117	4	1	0.47005	1	1	0	1
sub-117	10	1	0.40384	1	1	0	1
sub-117	2	1	0.45138	1	1	0	1
sub-117	1	0	0.36557	1	1	0	1
sub-117	5	1	0.31846	1	1	0	1
sub-117	2	1	0.33885	1	1	0	1
sub-117	2	1	0.37207	1	1	0	1
sub-117	8	1	0.42113	1	1	0	1
sub-117	4	1	0.50662	1	1	0	1
sub-117	1	0	0.48843	1	1	0	1
sub-117	4	1	0.28794	1	1	0	1
sub-117	5	1	0.33475	1	1	0	1
sub-117	4	1	0.38713	1	1	0	1
sub-117	1	0	0.41617	1	1	0	1
sub-117	3	1	0.27896	1	1	0	1
sub-117	5	1	0.49074	1	1	1	2
sub-117	10	1	0.31995	1	1	1	2
sub-117	1	0	0.37002	1	1	1	2
sub-117	9	1	0.3033	1	1	1	2
sub-117	10	1	0.28479	1	1	1	2
sub-117	9	1	0.571	1	1	1	2
sub-117	10	1	0.32156	1	1	1	2
sub-117	10	1	0.48465	1	1	1	2
sub-117	9	1	0.55422	1	1	1	2
sub-117	9	1	0.37289	1	1	1	2
sub-117	9	1	0.29117	1	1	1	2
sub-117	7	1	0.31302	1	1	1	2
sub-117	7	1	0.31011	1	1	1	2
sub-117	5	1	0.30661	1	1	1	2
sub-117	10	1	0.27188	1	1	1	2
sub-117	1	0	0.32297	1	1	1	2
sub-117	2	1	0.40385	1	1	0	2
sub-117	4	1	0.44044	1	1	0	2
sub-117	9	1	0.25761	1	1	0	2
sub-117	1	0	0.35516	1	1	0	2
sub-117	4	1	0.33912	1	1	0	2
sub-117	2	1	0.33595	1	1	0	2
sub-117	2	1	0.3205	1	1	0	2
sub-117	5	1	0.33725	1	1	0	2
sub-118	8	1	0.53967	1	1	1	1
sub-118	8	1	0.32627	1	1	1	1
sub-118	5	1	0.4805	1	1	1	1
sub-118	9	1	0.30064	1	1	1	1
sub-118	9	1	0.30264	1	1	1	1
sub-118	8	1	0.34329	1	1	1	1
sub-118	4	0	0.44898	1	1	1	1
sub-118	7	0	0.49146	1	1	1	1
sub-118	1	0	0.35515	1	1	1	1
sub-118	9	0	0.0242500000000001	1	1	1	1
sub-118	6	1	0.31651	1	1	1	1
sub-118	10	1	0.38519	1	1	1	1
sub-118	9	1	0.9137	1	1	1	1
sub-118	7	1	0.29975	1	1	1	1
sub-118	10	1	0.28525	1	1	1	1
sub-118	9	1	0.34169	1	1	1	1
sub-118	2	0	0.30678	1	1	0	1
sub-118	6	0	0.52253	1	1	0	1
sub-118	4	1	0.90396	1	1	0	1
sub-118	1	0	0.3749	1	1	0	1
sub-118	9	0	0.02366	1	1	0	1
sub-118	1	1	0.38369	1	1	0	1
sub-118	4	1	0.33121	1	1	0	1
sub-118	4	1	0.0321800000000001	1	1	0	1
sub-118	2	1	0.55281	1	1	0	2
sub-118	8	1	0.35857	1	1	0	2
sub-118	1	1	0.38493	1	1	0	2
sub-118	1	1	0.64629	1	1	0	2
sub-118	3	1	0.21448	1	1	0	2
sub-118	4	1	0.0286599999999999	1	1	0	2
sub-118	5	1	0.01973	1	1	0	2
sub-118	3	1	0.25367	1	1	0	2
sub-118	10	1	0.29753	1	1	1	2
sub-118	10	1	0.43238	1	1	1	2
sub-118	8	1	0.29747	1	1	1	2
sub-118	1	1	0.37663	1	1	1	2
sub-118	7	1	0.46243	1	1	1	2
sub-118	9	1	0.28533	1	1	1	2
sub-118	5	1	0.8913	1	1	1	2
sub-118	10	1	0.54421	1	1	1	2
sub-118	1	1	0.22362	1	1	0	2
sub-118	3	1	0.01915	1	1	0	2
sub-118	2	0	0.0168699999999999	1	1	0	2
sub-118	4	0	0.02983	1	1	0	2
sub-118	3	0	0.0177700000000001	1	1	0	2
sub-118	7	1	0.02162	1	1	0	2
sub-118	6	1	0.11477	1	1	0	2
sub-118	1	1	0.0286900000000001	1	1	0	2
sub-120	4	0	0.32117	1	1	0	1
sub-120	8	1	0.0278799999999999	1	1	0	1
sub-120	3	0	0.2679	1	1	0	1
sub-120	3	0	0.2747	1	1	0	1
