"subjID","offer","missed","accept","response_time","human","ingroup","block_fair","run","anteriorinsula","dacc","VS","vmpfc"
"sub-106",3,0,0,0.23828,1,0,1,2,0.428201630527231,0.138812538943495,0.053980396866488,-0.438824720494449
"sub-106",8,0,0,0.0190300000000001,1,0,1,2,0.490899764622251,-0.0733418057638186,0.305862180422992,-0.387326817959547
"sub-106",5,0,0,0.3617,1,0,1,2,0.494408589651963,0.00772842399224087,-0.224651433566275,-0.372007727588061
"sub-106",7,0,1,0.0948199999999999,1,0,1,2,-0.246102385145302,0.311717772166486,0.14334992368822,-0.469125122204423
"sub-106",10,0,1,0.29761,0,0,1,2,0.597006983179502,-0.472761397008543,-0.104940356531491,-0.697241865098476
"sub-106",5,0,0,0.23062,0,0,1,2,0.344289952675657,-0.270882236193521,0.244507307914319,-0.32354472419247
"sub-106",8,0,1,0.4655,0,0,1,2,-0.0375192432644932,0.0907106440971364,0.518263192886176,0.921541017107666
"sub-106",3,0,0,0.03128,0,0,1,2,-0.261955354634362,0.242607212532743,0.25320779842635,0.910839037038386
"sub-106",8,0,1,0.1206,0,0,1,2,-0.069758439126114,-0.154582233858053,-0.0349986384971999,0.576938354503363
"sub-106",7,0,1,0.49127,0,0,1,2,0.400730842025951,-0.360573428131088,-0.380747712081453,-0.331615040823817
"sub-106",10,0,1,0.49625,0,0,1,2,-0.0571033668190163,-0.118826028925401,-0.458319466032359,-1.01724669118412
"sub-106",9,0,1,0.30873,0,0,1,2,-0.166705014804999,-0.387191466036408,-0.358832537196577,-0.846266911923885
"sub-106",4,0,0,0.37365,1,0,0,2,0.188679711796188,0.120197432495102,0.195771127784004,0.261872847052291
"sub-106",1,0,0,0.31589,1,0,0,2,0.210116342020532,0.133332214249229,0.540046978373236,0.457977050519548
"sub-106",9,0,1,0.30655,1,0,0,2,0.256424260946612,0.273194942140469,0.210300617773707,-0.852625174121931
"sub-106",2,0,0,0.38757,1,0,0,2,0.51792693848256,0.0732420384970114,0.118854173415457,-1.11228643762879
"sub-106",1,0,0,0.0499799999999999,1,0,0,2,0.115462577145081,-0.324627024087089,0.172013835380009,-0.165735371038318
"sub-106",5,0,0,0.75299,1,0,0,2,0.103804219824572,0.117720781394315,-0.352912241515393,-0.51652639536187
"sub-106",4,0,0,0.40082,1,0,0,2,0.00544229545206084,0.661952281163798,0.0259977186409136,0.157738424697891
"sub-106",3,0,0,0.03233,1,0,0,2,-0.183496820585181,-0.0187363325557844,0.398860803960512,0.484032679582015
"sub-106",7,0,1,1.01412,0,0,1,2,0.336513409817902,0.0225159794057685,0.292315726634115,0.040949558239663
"sub-106",9,0,1,0.29043,0,0,1,2,0.519978287096213,0.425518855745732,0.684447885122912,0.455785373784602
"sub-106",5,0,0,0.33113,0,0,1,2,0.673387258604635,0.25525062186083,0.674433736829087,-0.458767530872137
"sub-106",7,0,1,0.20991,0,0,1,2,1.08977920298154,-0.323380374936042,0.22693510291477,-0.749633485451341
"sub-106",9,0,1,0.72992,0,0,1,2,0.182586257345974,-0.665810027021777,0.156054933991982,-1.27836223216727
"sub-106",10,0,1,0.03342,0,0,1,2,-0.438632624553672,-0.219780339755946,-0.330325933250909,-0.894392397254705
"sub-106",1,0,0,0.31589,0,0,1,2,-0.441341027307014,0.229932453862771,-0.522424902786346,-0.424032827687915
"sub-106",8,0,1,0.35628,0,0,1,2,-0.688950548375336,-0.264417416657563,-0.599761748841653,-0.122520679980516
"sub-106",7,0,1,0.48313,1,1,1,2,0.453570555507516,0.082587366746911,-0.293774085274587,-0.60080610436853
"sub-106",7,0,1,0.02264,1,1,1,2,0.154611618811032,-0.187411426169867,-0.494921626717163,-1.27761642085388
"sub-106",9,0,1,1.1757,1,1,1,2,0.33733648302344,-0.0253863973474061,-0.0859537765694161,-0.178186588094104
"sub-106",7,0,1,0.0724499999999999,1,1,1,2,0.425480106224616,-0.251460788978471,0.378525622189045,-0.176544217480114
"sub-106",9,0,1,0.56845,1,1,1,2,-0.0014110547490418,-0.388432970891396,0.309048838214949,-0.551251477561891
"sub-106",2,0,0,0.55138,1,1,1,2,-0.010229698731564,0.390034319419,0.67353401472792,0.358452380727977
"sub-106",8,0,1,0.44993,1,1,1,2,0.0265442527209719,0.0322691109031439,0.666748837257425,1.26896775760688
"sub-106",6,0,0,0.38192,1,1,1,2,0.175876880530268,-0.08428522689199,0.370517258454735,0.764307915559039
"sub-106",4,0,0,0.5413,0,0,0,2,-0.214026355436848,0.104145245488595,0.444751926115714,1.3469377332367
"sub-106",2,0,0,0.02301,0,0,0,2,-0.148551002144814,-0.0971911366063136,0.363073726262276,1.15344291869551
"sub-106",7,0,0,1.3023,0,0,0,2,0.73607009658978,0.853622059648236,0.368386475524555,-1.00125883510336
"sub-106",2,0,0,0.26552,0,0,0,2,0.854171474541848,0.538390677422285,0.621087877293273,-0.604384055593982
"sub-106",3,0,0,0.0261800000000001,0,0,0,2,0.10506558092311,-0.0514809227100125,-0.0137305029784329,-0.142699523642659
"sub-106",2,0,0,0.09934,0,0,0,2,0.156492189368388,0.00590504005689312,-0.437651433632406,-0.82362001206493
"sub-106",6,0,0,0.28159,0,0,0,2,0.220561554800952,-0.336941766794081,-0.700288177817129,-1.55380152799189
"sub-106",2,0,0,0.0289299999999999,0,0,0,2,0.134430913681475,-0.564932135796105,-0.33503916344489,-1.54045031508431
"sub-106",4,0,0,0.2892,1,1,0,2,-0.198261463568391,-0.248596448451281,-0.352080333124225,-0.121038545761257
"sub-106",3,0,0,0.0267999999999999,1,1,0,2,-0.445140475950514,-0.453649710035986,-0.503378209017683,0.593635586369783
"sub-106",8,0,1,0.1591,1,1,0,2,0.152413670672104,0.0204143969825021,-0.00619485531933606,0.042835970968008
"sub-106",2,0,0,0.01841,1,1,0,2,0.395024707114014,0.153604682069272,0.0702135199680924,-0.444239970925264
"sub-106",3,0,0,0.02152,1,1,0,2,0.316031193399491,-0.452078524942475,-0.346872470555051,-0.82048036493361
"sub-106",1,0,0,0.33334,1,1,0,2,0.422498516144212,-0.302958927610975,-0.297091886207151,-0.439259658427909
"sub-106",5,0,0,0.1101,1,1,0,2,0.178419374201136,-0.097227202978468,-0.337537793122465,-0.258702859142795
"sub-106",4,0,0,0.27222,1,1,0,2,-0.0164528512395918,0.149523273075896,0.0543427858501673,-0.350548821780831
"sub-106",2,0,0,0.16523,0,0,0,2,-0.188969778052221,-0.411787074723246,0.479957405788203,0.384533401206136
"sub-106",10,0,1,0.69445,0,0,0,2,0.282829128710243,0.0881142343084017,0.11084409058094,-0.295494931729627
"sub-106",1,0,0,0.45478,0,0,0,2,-0.0821575035418694,-0.116552075121069,-0.178805217922976,-1.28127622548491
"sub-106",1,0,0,0.32531,0,0,0,2,0.439310713438317,-0.182346349582076,0.00584224588237703,-0.830288152210414
"sub-106",1,0,0,0.61759,0,0,0,2,0.660764890596814,0.208417096071773,0.356899805910264,0.0772203300148249
"sub-106",1,0,0,0.02362,0,0,0,2,-0.11293540087839,-0.270294054480339,-0.323393986662268,-0.0780240708263591
"sub-106",6,0,0,0.75257,0,0,0,2,-0.183645811688621,-0.0593329031986219,0.00496031978400424,-0.457033547526225
"sub-106",4,0,0,0.0173099999999999,0,0,0,2,0.182322707725689,0.0617590305843839,0.447292363465143,0.896763031557202
"sub-106",4,0,0,0.23688,1,1,0,2,0.0441965918580536,0.0101724415370781,0.147531255788635,0.0105320880189538
"sub-106",4,0,0,0.03162,1,1,0,2,0.00106291437987238,-0.0225057964109712,-0.231817414463876,0.101653051283211
"sub-106",4,0,0,0.0184800000000001,1,1,0,2,-0.354260920418407,-0.130425654681555,-0.344780528510455,0.280552045442164
"sub-106",1,0,0,0.01878,1,1,0,2,-0.350970091298223,-0.357485235013344,-0.0401213106621678,0.713405985198915
"sub-106",4,0,0,0.6869,1,1,0,2,0.0739419843900275,-0.337090753294803,-0.411659920588136,-0.0518745570443571
"sub-106",6,0,0,0.15663,1,1,0,2,0.186272733379155,-0.041626484926652,-0.12648256320972,0.103107638959773
"sub-106",8,0,1,0.92843,1,1,0,2,-0.0271048917978381,0.109565970668983,0.705284522497095,-0.355653585679829
"sub-106",2,0,0,0.02518,1,1,0,2,0.0331991054311705,-0.281981990948595,-0.230291031805488,-0.793594495952129
"sub-109",10,0,1,1.44422,1,1,1,1,-0.101000049539531,-0.0033473332209892,0.21175232102784,-0.687927729636431
"sub-109",7,0,1,0.78732,1,1,1,1,-0.203948475963747,0.184548140762167,-0.00695888696160788,-0.455797333503142
"sub-109",4,0,1,0.83442,1,1,1,1,-0.379853079405924,0.358823875198141,0.405930608588581,-0.489546768181026
"sub-109",10,0,1,0.45152,1,1,1,1,-0.291341621603351,-0.129661232164061,-0.223277955238397,-0.381564139027614
"sub-109",7,0,1,0.59231,1,1,1,1,-0.542750218727936,-0.56942193120442,-0.829343763606933,-0.172985750390217
"sub-109",6,0,1,0.23,1,1,1,1,-0.319382018021618,-0.421526255362012,-0.569376410062735,-0.377156508760527
"sub-109",9,0,1,1.33518,1,1,1,1,0.0249461755738594,-0.108509945717675,-0.363103089235665,0.293819854734465
"sub-109",7,0,1,1.08889,1,1,1,1,0.12900740748349,-0.203858346850784,-0.0926625956005106,0.428201471362263
"sub-109",5,0,1,1.60534,1,0,1,1,0.175618354097727,0.203068552797453,0.586390436277725,-0.0333708875521552
"sub-109",10,0,1,0.38356,1,0,1,1,0.27246728358053,-0.0305047241143054,0.880881476526459,0.123363059945405
"sub-109",8,0,1,1.01899,1,0,1,1,0.396216629849126,-0.00940548759643678,0.371284043765627,-0.423632883280516
"sub-109",10,0,1,0.71702,1,0,1,1,-0.210962504924585,0.098767835991802,0.118203863986613,-0.390476070006844
"sub-109",8,0,1,0.60508,1,0,1,1,-0.0907768521768351,-0.0759689352923521,0.254481602770587,-0.437389371916652
"sub-109",10,0,1,0.76476,1,0,1,1,0.0430653470102698,0.15276879089436,1.07401465642033,-0.179173873981927
"sub-109",2,0,1,1.34071,1,0,1,1,-0.064310608121256,0.462012099947228,0.363718005644235,-0.554228747077286
"sub-109",8,0,1,0.8808,1,0,1,1,-0.117686564878871,0.324652581329078,-0.573396070006614,-0.538095883016922
"sub-109",3,1,0,NA,0,0,0,1,0.367474088801828,0.392900370337345,-0.711454313267799,0.245991317788139
"sub-109",2,0,1,1.1094,0,0,0,1,0.348061831124748,0.558206119333152,-0.611637103047239,-0.225100661069155
"sub-109",6,0,1,0.4146,0,0,0,1,0.415904491596545,0.267665237004015,0.12109112398078,-0.0604782730340958
"sub-109",2,0,1,0.5417,0,0,0,1,0.369123837522541,0.0798807418732731,0.366096082628549,-0.399870069720782
"sub-109",2,0,1,0.55204,0,0,0,1,0.0663646398073373,-0.460722509866442,0.391667772685954,-0.895559930056333
"sub-109",7,0,1,1.27068,0,0,0,1,-0.531464050601547,-0.145316879989372,0.262468277011067,-0.20802917877445
"sub-109",4,0,1,1.63803,0,0,0,1,-0.145692633852984,0.153800801261915,0.0493351091387619,-0.307922364398837
"sub-109",4,1,0,NA,0,0,0,1,0.0392117741478918,-0.157613822957501,0.157705759008725,-0.323954652436078
"sub-109",4,0,1,1.4614,0,0,1,1,-0.0428446096678575,0.494658462910189,0.544348533420513,-0.347852735588094
"sub-109",7,1,0,NA,0,0,1,1,0.173415028567736,-0.215604082176772,0.105105829114715,-0.714371674600989
"sub-109",9,0,1,0.15153,0,0,1,1,0.222817198509195,-0.548148027379756,-0.216398609181245,-0.118269800196867
"sub-109",7,0,1,1.22914,0,0,1,1,0.33673683530651,-0.0553751053952578,-0.0486382054320226,-0.333652881509988
"sub-109",8,0,1,0.54111,0,0,1,1,0.526450434039968,-0.107675670542651,-0.410651565218965,-0.151878519088496
"sub-109",9,0,1,0.49465,0,0,1,1,-0.622940256337946,-0.753595960085039,-0.275778879644349,-0.711812996771187
"sub-109",9,0,1,1.67478,0,0,1,1,-0.44204008889695,-0.172071602816383,0.140248117657999,0.00555377164855599
"sub-109",6,0,1,1.00845,0,0,1,1,-0.0272755441255867,0.322721508952479,0.357215392791356,0.25138530083932
"sub-109",6,0,1,1.04018,1,0,0,1,-0.191408715036232,0.58921120012248,-0.0978336148352052,-0.067818601988256
"sub-109",3,0,1,1.86638,1,0,0,1,0.5075966049626,1.12185576952201,0.457660732480387,0.00628255605697632
"sub-109",1,0,0,1.78265,1,0,0,1,0.812529947143048,1.0390730338792,0.75822048393699,-0.281154775572941
"sub-109",2,0,1,0.99855,1,0,0,1,0.283427916156749,0.436856377162729,0.884440039168112,-0.295584636647254
"sub-109",8,0,1,0.77617,1,0,0,1,-0.254798680349874,-0.142112590087992,0.793346076272428,-0.452861677249894
"sub-109",4,1,0,NA,0,0,0,1,0.687905411759857,0.413100786748584,0.0521645825356245,-0.332252137559408
"sub-109",2,0,1,0.47303,1,0,0,1,0.20807627045239,0.530847312162492,-0.393879594358926,-0.190411545336246
"sub-109",3,0,1,0.51062,1,0,0,1,-0.304731007762409,-0.311275498648347,-0.418722015960763,-0.0447432430461049
"sub-109",6,0,1,1.06013,1,1,1,1,0.111420980383021,-0.784485559082694,0.0077003543653215,0.371347495075315
"sub-109",8,0,1,1.5469,1,1,1,1,-0.245805087606035,-0.116999535993845,0.306405032364031,-0.103708806354553
"sub-109",9,0,1,0.5428,1,1,1,1,-0.407491735512546,-0.196619329836082,-0.119340090381835,-0.449073637649417
"sub-109",10,0,1,1.02079,1,1,1,1,-0.446268216866883,-0.782948553838112,0.0930027021095157,-0.481679261079989
"sub-109",7,0,1,0.90987,1,1,1,1,-0.745202088612132,-0.666237724574145,-0.179875326342881,-0.529529383592308
"sub-109",9,1,0,NA,0,0,1,1,-0.401863443509986,-0.018446132230262,-0.00738979674254854,-0.708481207070872
"sub-109",4,0,1,0.38709,1,1,1,1,-0.474205449349635,0.0717608798985128,-0.0294857728295028,-0.892853180132806
"sub-109",9,0,1,0.35057,1,1,1,1,0.318302550954589,0.410384432723125,-0.127645420453822,0.238259430625476
"sub-109",2,0,1,1.31259,1,0,1,1,0.199105140093404,0.528169951470638,-0.0240433298361798,-0.854384870943613
"sub-109",8,0,1,1.03626,1,0,1,1,0.0149982593332728,0.367800985738911,0.53933966968907,0.103141751419753
"sub-109",6,0,1,0.76573,1,0,1,1,0.537091543272254,0.290127643728974,1.0170985966591,0.141450684797019
"sub-109",10,0,1,0.93301,1,0,1,1,0.282348709180951,0.374018900794908,0.448195642791688,-0.921581098809838
"sub-109",8,1,0,NA,0,0,1,1,-0.0767167922022054,0.232369763392921,0.459442684814955,-0.615245569194667
"sub-109",7,0,1,0.25397,1,0,1,1,-0.235315571878649,0.280713471329633,0.373775487300009,-0.427311716414988
"sub-109",9,0,1,0.40647,1,0,1,1,-0.0758764292113483,-0.0178235892499625,0.142616625176743,0.570688794180751
"sub-109",10,0,1,1.06098,1,0,1,1,-0.261061657295613,-0.133544499985874,-0.527276508665333,0.0676639713579789
"sub-109",3,0,1,1.56351,1,0,0,1,-0.355059475094701,-0.124828864785808,-0.0131363634330531,-0.516619505779818
"sub-109",4,0,1,0.70283,1,0,0,1,0.257481059137111,0.111138107462062,0.167463471414521,-0.752697900682688
"sub-109",7,0,1,0.34356,1,0,0,1,0.13290423497286,-0.312839957988924,0.269324947226172,-0.219280661793891
"sub-109",3,0,1,1.85633,1,0,0,1,0.0850769123305023,0.25630880004071,0.408487304734687,-0.0716487938538194
"sub-109",2,0,1,0.38246,1,0,0,1,-0.40582918561995,0.506072428767328,-0.0842356718106506,-0.605762802180834
"sub-109",4,0,1,1.51582,1,0,0,1,-0.22410268895328,0.243808380483339,0.00107694216421805,-0.664569548610598
"sub-109",6,1,0,NA,0,0,0,1,-0.0415172687110802,0.0348885317540003,-0.208678060211241,0.0326828272081912
"sub-109",2,0,1,0.36619,1,0,0,1,-0.416344553329206,0.109212311152886,-0.626611572690308,-0.0140937782125548
"sub-109",3,0,1,1.34722,1,1,0,1,-0.562248102001225,-0.96832810882134,-0.734425462821188,-0.361661867052317
"sub-109",10,0,1,0.77781,1,1,0,1,-0.10800274888364,-1.17998294777202,-0.817516663111746,-0.177091884147376
"sub-109",1,0,1,1.18504,1,1,0,1,0.367220899245391,0.00500836109535562,0.23606906272471,-0.384351135510951
"sub-109",1,0,0,0.40646,1,1,0,1,0.0987370694056153,0.32182397124254,0.5400239455048,-0.117942675109953
"sub-109",2,0,1,0.45965,1,1,0,1,0.152181016591688,0.0696779585408944,-0.324306083687892,-0.411275752726942
"sub-109",3,0,1,1.18244,1,1,0,1,0.019044910276231,-0.0379019801125482,-0.757391775356761,-0.604305098025361
"sub-109",6,1,0,NA,0,0,0,1,0.473590454862763,-0.100868649444439,-0.736609470254431,-0.424144119210541
"sub-109",4,0,1,1.171,1,1,0,1,0.293228089848223,0.00274455964703251,0.362580294119349,0.0180923243053257
"sub-109",10,0,1,0.70326,0,0,1,2,-0.0636325919282778,0.281722219660878,-0.622556235563631,-0.154912795312703
"sub-109",9,0,1,0.83959,0,0,1,2,-0.137913553490459,-0.585987140433173,-0.933464289798091,-0.346669186837971
"sub-109",10,0,1,0.59654,0,0,1,2,-0.424836537102237,-0.665848929055587,0.379924414679408,-0.802707189042121
"sub-109",7,0,1,1.08851,0,0,1,2,0.312615174955378,0.0896343570892458,0.599188964736337,-0.669784457888454
"sub-109",6,0,1,0.11771,0,0,1,2,0.42140876268968,0.137466769501636,0.100610734662041,-0.5877957157325
"sub-109",10,0,1,0.49095,0,0,1,2,-0.689585608042156,-0.529517071666541,-0.131400969151097,-0.0128739282488823
"sub-109",9,0,1,0.40792,0,0,1,2,-0.823253541253507,-0.718130765827718,-0.143132694996893,-0.243766228109598
"sub-109",2,1,0,NA,0,0,1,2,-0.212290371729371,-0.31177158617518,-0.0212370560814937,0.105133596574888
"sub-109",6,0,1,1.21521,1,1,0,2,-0.533078958513215,-0.37612980818031,0.0873370136832818,-0.729399503301829
"sub-109",2,1,0,NA,0,0,0,2,-0.41261788426588,-0.908561668048302,0.32116296965008,-1.41429671868682
"sub-109",1,0,0,0.17271,1,1,0,2,-0.245184407453053,-1.04533820792481,0.305703350032369,-1.32203108482063
"sub-109",9,0,1,0.70886,1,1,0,2,0.261605114443228,-0.656798231398204,-0.0752247091149911,-0.352699925459456
"sub-109",1,0,0,0.3381,1,1,0,2,0.475475336361948,-0.0567253658513504,0.329029505684351,-0.0288435282185674
"sub-109",2,0,1,0.50739,1,1,0,2,0.398712296814968,0.113327355020576,0.479517203755677,-0.124250878987368
"sub-109",1,0,0,0.82401,1,1,0,2,0.508362871953674,0.214027565541781,0.49722431464276,-0.113187520811334
