exitflag,negLL,norm0,alpha0,alpha_i,epsilon0,epsilon_i,tau0,tau_i
1,14.7086926163826,2.3840787336736,2.62646621498441,6.21045028720262,0.761624546875625,0.0620574410483209,5.46478714637127,0.301100792742272
2,14.0067688498857,3.02851177149367,1.83251420894005,6.25750564695467,0.0863688475268978,0.0485489227256612,1.75082463807175,0.307347342438958
2,13.6239073244037,3.39585222815422,1.63019482432029,6.08583640223968,0.629632379061952,0.0429778428514597,7.02444355851298,0.311315465171093
2,11.1319414846907,6.61629242693304,8.60237971371562,3.4299906111605,0.237421733592385,0.0476363058199918,5.43313406780545,0.392454431574011
1,10.1274460782648,7.2423716004779,4.84402829871032,3.31597446156842,0.0321018532002967,0.0517294498546078,9.2769461451028,0.422566343959926
1,14.6004512398575,2.48409515848566,5.76973588054906,6.24446467151825,0.568528482259109,0.059763680609471,8.90702142889951,0.301856341287034
2,13.295744364199,3.7597852243397,9.6125171060464,5.88936594312638,0.536616990898387,0.036488871166716,0.518409374708525,0.314999501062557
1,11.8605726273602,5.92053123260767,0.560677660157703,3.78300290737622,0.281567127622527,0.047671001424505,9.00209225408222,0.367239003488692
1,11.8800252791683,5.89816050512731,9.58971204489492,3.80371896098673,0.859172646254478,0.04817960295065,7.68067626499105,0.366314676367027
1,14.3364381750181,2.72605803884553,9.62560847435998,6.31894608878251,0.796102731357531,0.0540838627145307,8.07764683539916,0.303684608725687
2,12.432192816941,5.03772406680578,9.32815090261112,4.39711763207502,0.433000159889469,0.0470438265034107,6.81301198174825,0.344666905800831
1,11.3582625757108,6.37635272840364,3.71615561102335,3.54873954119843,0.466205926949289,0.0474678912012192,3.17594740280976,0.384131106054733
1,12.385190886666,5.09370741515223,7.93377160015538,4.35730914498912,0.879755823948612,0.0470069139045404,9.13905841776391,0.346260011448828
1,14.5453259380761,2.53482281665362,6.88954541620818,6.26102122304107,0.00269500709562953,0.0585888014780393,1.08895134217768,0.302239888324003
1,10.2857994071021,7.15558021090852,8.55810710127606,3.33409910288183,0.254501176905783,0.0514904364472465,1.21310482542689,0.417284378780069
2,13.6097703662852,3.40976733770699,5.83759093972668,6.09564656738705,0.0603653409669495,0.0427493330938771,9.37974677316479,0.310798786248334
